item_number,block_sequence,trial_sequence_total,Answer.time_in_minutes,workerid,Answer.condition,list_number,response,condition 
105,15,62,19.596933333333332,21,undefined,1,0.94,FILL
14,15,63,19.596933333333332,21,undefined,1,0.26,SUBJ
13,15,64,19.596933333333332,21,undefined,1,0.28,CNPC
practice_good,practice,0,21.4759,22,undefined,practice,1,practice_good
practice_bad,practice,0,21.4759,22,undefined,practice,1,practice_bad
104,1,1,21.4759,22,undefined,1,1,FILL
10,1,2,21.4759,22,undefined,1,0.91,CNPC
11,1,3,21.4759,22,undefined,1,0.81,SUBJ
12,1,4,21.4759,22,undefined,1,0.29,WH
994,1,5,21.4759,22,undefined,99,0.08,UNGRAM
102,2,6,21.4759,22,undefined,1,0.67,FILL
4,2,7,21.4759,22,undefined,1,0.75,CNPC
6,2,8,21.4759,22,undefined,1,0.96,WH
5,2,9,21.4759,22,undefined,1,0.61,SUBJ
992,2,10,21.4759,22,undefined,99,0.75,UNGRAM
1,3,11,21.4759,22,undefined,1,0.86,CNPC
2,3,12,21.4759,22,undefined,1,0.66,SUBJ
3,3,13,21.4759,22,undefined,1,0.88,WH
101,3,14,21.4759,22,undefined,1,0.84,FILL
991,3,15,21.4759,22,undefined,99,0.21,UNGRAM
23,4,16,21.4759,22,undefined,1,0.68,SUBJ
108,4,17,21.4759,22,undefined,1,0.9,FILL
22,4,18,21.4759,22,undefined,1,0.79,CNPC
24,4,19,21.4759,22,undefined,1,0.8,WH
37,5,20,21.4759,22,undefined,1,0.82,CNPC
113,5,21,21.4759,22,undefined,1,0.87,FILL
39,5,22,21.4759,22,undefined,1,0.89,WH
38,5,23,21.4759,22,undefined,1,0.22,SUBJ
31,6,24,21.4759,22,undefined,1,0.69,CNPC
111,6,25,21.4759,22,undefined,1,1,FILL
33,6,26,21.4759,22,undefined,1,0.67,WH
32,6,27,21.4759,22,undefined,1,0.88,SUBJ
36,7,28,21.4759,22,undefined,1,0.13,WH
112,7,29,21.4759,22,undefined,1,0.94,FILL
35,7,30,21.4759,22,undefined,1,0.17,SUBJ
34,7,31,21.4759,22,undefined,1,0.95,CNPC
8,8,32,21.4759,22,undefined,1,1,SUBJ
103,8,33,21.4759,22,undefined,1,1,FILL
9,8,34,21.4759,22,undefined,1,1,WH
7,8,35,21.4759,22,undefined,1,0.18,CNPC
993,8,36,21.4759,22,undefined,99,0.97,UNGRAM
21,9,37,21.4759,22,undefined,1,0.59,WH
19,9,38,21.4759,22,undefined,1,0.54,CNPC
107,9,39,21.4759,22,undefined,1,0.79,FILL
20,9,40,21.4759,22,undefined,1,0.74,SUBJ
15,10,41,21.4759,22,undefined,1,0.22,WH
105,10,42,21.4759,22,undefined,1,0.76,FILL
14,10,43,21.4759,22,undefined,1,0.55,SUBJ
13,10,44,21.4759,22,undefined,1,0.93,CNPC
110,11,45,21.4759,22,undefined,1,0.89,FILL
29,11,46,21.4759,22,undefined,1,0.97,SUBJ
28,11,47,21.4759,22,undefined,1,0.55,CNPC
30,11,48,21.4759,22,undefined,1,0.91,WH
42,12,49,21.4759,22,undefined,1,0.94,WH
114,12,50,21.4759,22,undefined,1,0.93,FILL
40,12,51,21.4759,22,undefined,1,0.93,CNPC
41,12,52,21.4759,22,undefined,1,0.93,SUBJ
43,13,53,21.4759,22,undefined,1,0.29,CNPC
44,13,54,21.4759,22,undefined,1,0.27,SUBJ
115,13,55,21.4759,22,undefined,1,0.98,FILL
45,13,56,21.4759,22,undefined,1,1,WH
17,14,57,21.4759,22,undefined,1,0.02,SUBJ
106,14,58,21.4759,22,undefined,1,0.86,FILL
18,14,59,21.4759,22,undefined,1,0.97,WH
16,14,60,21.4759,22,undefined,1,0.95,CNPC
25,15,61,21.4759,22,undefined,1,0.98,CNPC
27,15,62,21.4759,22,undefined,1,0.95,WH
109,15,63,21.4759,22,undefined,1,0.9,FILL
26,15,64,21.4759,22,undefined,1,0.97,SUBJ
practice_good,practice,0,7.6706,23,undefined,practice,0.83,practice_good
practice_bad,practice,0,7.6706,23,undefined,practice,0.01,practice_bad
36,1,1,7.6706,23,undefined,1,0.02,WH
112,1,2,7.6706,23,undefined,1,0.04,FILL
35,1,3,7.6706,23,undefined,1,0.01,SUBJ
34,1,4,7.6706,23,undefined,1,0.1,CNPC
28,2,5,7.6706,23,undefined,1,0.23,CNPC
29,2,6,7.6706,23,undefined,1,0.01,SUBJ
110,2,7,7.6706,23,undefined,1,0.88,FILL
30,2,8,7.6706,23,undefined,1,0.11,WH
104,3,9,7.6706,23,undefined,1,0.98,FILL
11,3,10,7.6706,23,undefined,1,0.03,SUBJ
12,3,11,7.6706,23,undefined,1,0.03,WH
10,3,12,7.6706,23,undefined,1,0.07,CNPC
994,3,13,7.6706,23,undefined,99,0.03,UNGRAM
31,4,14,7.6706,23,undefined,1,0.01,CNPC
32,4,15,7.6706,23,undefined,1,0.01,SUBJ
33,4,16,7.6706,23,undefined,1,0.05,WH
111,4,17,7.6706,23,undefined,1,0.96,FILL
105,5,18,7.6706,23,undefined,1,0.93,FILL
14,5,19,7.6706,23,undefined,1,0.02,SUBJ
13,5,20,7.6706,23,undefined,1,0.03,CNPC
15,5,21,7.6706,23,undefined,1,0.04,WH
9,6,22,7.6706,23,undefined,1,0.02,WH
103,6,23,7.6706,23,undefined,1,0.97,FILL
7,6,24,7.6706,23,undefined,1,0.02,CNPC
8,6,25,7.6706,23,undefined,1,0.01,SUBJ
993,6,26,7.6706,23,undefined,99,0,UNGRAM
18,7,27,7.6706,23,undefined,1,0.04,WH
16,7,28,7.6706,23,undefined,1,0.05,CNPC
17,7,29,7.6706,23,undefined,1,0.12,SUBJ
106,7,30,7.6706,23,undefined,1,0.99,FILL
22,8,31,7.6706,23,undefined,1,0.06,CNPC
23,8,32,7.6706,23,undefined,1,0.03,SUBJ
108,8,33,7.6706,23,undefined,1,0.99,FILL
24,8,34,7.6706,23,undefined,1,0.02,WH
1,9,35,7.6706,23,undefined,1,0.08,CNPC
3,9,36,7.6706,23,undefined,1,0.02,WH
101,9,37,7.6706,23,undefined,1,0.97,FILL
2,9,38,7.6706,23,undefined,1,0.03,SUBJ
991,9,39,7.6706,23,undefined,99,0.03,UNGRAM
39,10,40,7.6706,23,undefined,1,0.28,WH
113,10,41,7.6706,23,undefined,1,0.68,FILL
37,10,42,7.6706,23,undefined,1,0.22,CNPC
38,10,43,7.6706,23,undefined,1,0.11,SUBJ
26,11,44,7.6706,23,undefined,1,0,SUBJ
109,11,45,7.6706,23,undefined,1,0.98,FILL
25,11,46,7.6706,23,undefined,1,0.07,CNPC
27,11,47,7.6706,23,undefined,1,0.3,WH
43,12,48,7.6706,23,undefined,1,0.03,CNPC
45,12,49,7.6706,23,undefined,1,0.02,WH
44,12,50,7.6706,23,undefined,1,0.03,SUBJ
115,12,51,7.6706,23,undefined,1,0.44,FILL
20,13,52,7.6706,23,undefined,1,0.01,SUBJ
21,13,53,7.6706,23,undefined,1,0.1,WH
19,13,54,7.6706,23,undefined,1,0.08,CNPC
107,13,55,7.6706,23,undefined,1,0.97,FILL
41,14,56,7.6706,23,undefined,1,0.01,SUBJ
114,14,57,7.6706,23,undefined,1,0.99,FILL
40,14,58,7.6706,23,undefined,1,0.13,CNPC
42,14,59,7.6706,23,undefined,1,0.23,WH
6,15,60,7.6706,23,undefined,1,0.3,WH
102,15,61,7.6706,23,undefined,1,0.97,FILL
5,15,62,7.6706,23,undefined,1,0.04,SUBJ
4,15,63,7.6706,23,undefined,1,0.07,CNPC
992,15,64,7.6706,23,undefined,99,0.03,UNGRAM
practice_good,practice,0,18.184,24,undefined,practice,1,practice_good
practice_bad,practice,0,18.184,24,undefined,practice,0,practice_bad
44,1,1,18.184,24,undefined,1,0,SUBJ
115,1,2,18.184,24,undefined,1,0.06,FILL
45,1,3,18.184,24,undefined,1,0.73,WH
43,1,4,18.184,24,undefined,1,0.93,CNPC
104,2,5,18.184,24,undefined,1,0.96,FILL
10,2,6,18.184,24,undefined,1,0.85,CNPC
11,2,7,18.184,24,undefined,1,0.66,SUBJ
12,2,8,18.184,24,undefined,1,0.65,WH
994,2,9,18.184,24,undefined,99,0.09,UNGRAM
2,3,10,18.184,24,undefined,1,0.9,SUBJ
1,3,11,18.184,24,undefined,1,0.35,CNPC
3,3,12,18.184,24,undefined,1,0.51,WH
101,3,13,18.184,24,undefined,1,0.97,FILL
991,3,14,18.184,24,undefined,99,0.25,UNGRAM
7,4,15,18.184,24,undefined,1,0.59,CNPC
103,4,16,18.184,24,undefined,1,0.96,FILL
9,4,17,18.184,24,undefined,1,0.06,WH
8,4,18,18.184,24,undefined,1,0.29,SUBJ
993,4,19,18.184,24,undefined,99,0.11,UNGRAM
23,5,20,18.184,24,undefined,1,0.72,SUBJ
108,5,21,18.184,24,undefined,1,0.98,FILL
22,5,22,18.184,24,undefined,1,0.22,CNPC
24,5,23,18.184,24,undefined,1,0.9,WH
111,6,24,18.184,24,undefined,1,0.87,FILL
32,6,25,18.184,24,undefined,1,0.15,SUBJ
33,6,26,18.184,24,undefined,1,0.89,WH
31,6,27,18.184,24,undefined,1,0.02,CNPC
16,7,28,18.184,24,undefined,1,0.82,CNPC
17,7,29,18.184,24,undefined,1,0.04,SUBJ
106,7,30,18.184,24,undefined,1,0.95,FILL
18,7,31,18.184,24,undefined,1,0.12,WH
114,8,32,18.184,24,undefined,1,0.97,FILL
42,8,33,18.184,24,undefined,1,0.96,WH
41,8,34,18.184,24,undefined,1,0.19,SUBJ
40,8,35,18.184,24,undefined,1,0.98,CNPC
30,9,36,18.184,24,undefined,1,0.95,WH
28,9,37,18.184,24,undefined,1,0.99,CNPC
110,9,38,18.184,24,undefined,1,0.99,FILL
29,9,39,18.184,24,undefined,1,0.69,SUBJ
34,10,40,18.184,24,undefined,1,0.87,CNPC
35,10,41,18.184,24,undefined,1,0.3,SUBJ
112,10,42,18.184,24,undefined,1,0.19,FILL
36,10,43,18.184,24,undefined,1,0.8,WH
39,11,44,18.184,24,undefined,1,0.78,WH
113,11,45,18.184,24,undefined,1,0.96,FILL
38,11,46,18.184,24,undefined,1,0.01,SUBJ
37,11,47,18.184,24,undefined,1,0.63,CNPC
102,12,48,18.184,24,undefined,1,0.98,FILL
4,12,49,18.184,24,undefined,1,0.97,CNPC
6,12,50,18.184,24,undefined,1,0.94,WH
5,12,51,18.184,24,undefined,1,0.01,SUBJ
992,12,52,18.184,24,undefined,99,0.04,UNGRAM
21,13,53,18.184,24,undefined,1,0.69,WH
107,13,54,18.184,24,undefined,1,0.97,FILL
19,13,55,18.184,24,undefined,1,0.97,CNPC
20,13,56,18.184,24,undefined,1,0.26,SUBJ
25,14,57,18.184,24,undefined,1,0.98,CNPC
27,14,58,18.184,24,undefined,1,0.98,WH
26,14,59,18.184,24,undefined,1,0.89,SUBJ
109,14,60,18.184,24,undefined,1,0.99,FILL
15,15,61,18.184,24,undefined,1,0.91,WH
13,15,62,18.184,24,undefined,1,0.97,CNPC
14,15,63,18.184,24,undefined,1,0.97,SUBJ
105,15,64,18.184,24,undefined,1,1,FILL
practice_good,practice,0,6.34005,25,undefined,practice,0.99,practice_good
practice_bad,practice,0,6.34005,25,undefined,practice,0.01,practice_bad
12,1,1,6.34005,25,undefined,1,0.27,WH
104,1,2,6.34005,25,undefined,1,0.13,FILL
11,1,3,6.34005,25,undefined,1,0.83,SUBJ
10,1,4,6.34005,25,undefined,1,0.49,CNPC
994,1,5,6.34005,25,undefined,99,0.24,UNGRAM
43,2,6,6.34005,25,undefined,1,0.66,CNPC
45,2,7,6.34005,25,undefined,1,0.77,WH
44,2,8,6.34005,25,undefined,1,0.15,SUBJ
115,2,9,6.34005,25,undefined,1,0.97,FILL
32,3,10,6.34005,25,undefined,1,0.51,SUBJ
31,3,11,6.34005,25,undefined,1,0.81,CNPC
111,3,12,6.34005,25,undefined,1,0.87,FILL
33,3,13,6.34005,25,undefined,1,0.76,WH
39,4,14,6.34005,25,undefined,1,0.43,WH
37,4,15,6.34005,25,undefined,1,0.18,CNPC
38,4,16,6.34005,25,undefined,1,0.27,SUBJ
113,4,17,6.34005,25,undefined,1,0.76,FILL
101,5,18,6.34005,25,undefined,1,0.86,FILL
3,5,19,6.34005,25,undefined,1,0.46,WH
1,5,20,6.34005,25,undefined,1,0.53,CNPC
2,5,21,6.34005,25,undefined,1,0.71,SUBJ
991,5,22,6.34005,25,undefined,99,0.17,UNGRAM
110,6,23,6.34005,25,undefined,1,0.99,FILL
30,6,24,6.34005,25,undefined,1,0.39,WH
28,6,25,6.34005,25,undefined,1,0.66,CNPC
29,6,26,6.34005,25,undefined,1,0.55,SUBJ
13,7,27,6.34005,25,undefined,1,0.09,CNPC
14,7,28,6.34005,25,undefined,1,0.61,SUBJ
15,7,29,6.34005,25,undefined,1,0.21,WH
105,7,30,6.34005,25,undefined,1,0.7,FILL
107,8,31,6.34005,25,undefined,1,0.84,FILL
21,8,32,6.34005,25,undefined,1,0.46,WH
20,8,33,6.34005,25,undefined,1,0.69,SUBJ
19,8,34,6.34005,25,undefined,1,0.07,CNPC
40,9,35,6.34005,25,undefined,1,0.66,CNPC
42,9,36,6.34005,25,undefined,1,0.66,WH
114,9,37,6.34005,25,undefined,1,0.85,FILL
41,9,38,6.34005,25,undefined,1,0.24,SUBJ
106,10,39,6.34005,25,undefined,1,0.83,FILL
18,10,40,6.34005,25,undefined,1,0.68,WH
16,10,41,6.34005,25,undefined,1,0.33,CNPC
17,10,42,6.34005,25,undefined,1,0.92,SUBJ
8,11,43,6.34005,25,undefined,1,0.56,SUBJ
7,11,44,6.34005,25,undefined,1,0.11,CNPC
103,11,45,6.34005,25,undefined,1,0.74,FILL
9,11,46,6.34005,25,undefined,1,0.53,WH
993,11,47,6.34005,25,undefined,99,0.19,UNGRAM
35,12,48,6.34005,25,undefined,1,0.02,SUBJ
34,12,49,6.34005,25,undefined,1,0.39,CNPC
112,12,50,6.34005,25,undefined,1,0.96,FILL
36,12,51,6.34005,25,undefined,1,0.24,WH
4,13,52,6.34005,25,undefined,1,0.72,CNPC
6,13,53,6.34005,25,undefined,1,0.46,WH
5,13,54,6.34005,25,undefined,1,0.68,SUBJ
102,13,55,6.34005,25,undefined,1,0.98,FILL
992,13,56,6.34005,25,undefined,99,0.01,UNGRAM
108,14,57,6.34005,25,undefined,1,0.91,FILL
24,14,58,6.34005,25,undefined,1,0.36,WH
23,14,59,6.34005,25,undefined,1,0.61,SUBJ
22,14,60,6.34005,25,undefined,1,0.36,CNPC
26,15,61,6.34005,25,undefined,1,0.84,SUBJ
25,15,62,6.34005,25,undefined,1,0.31,CNPC
109,15,63,6.34005,25,undefined,1,0.68,FILL
27,15,64,6.34005,25,undefined,1,0.62,WH
practice_good,practice,0,26.193616666666667,26,undefined,practice,0.99,practice_good
practice_bad,practice,0,26.193616666666667,26,undefined,practice,0.02,practice_bad
4,1,1,26.193616666666667,26,undefined,1,0.26,CNPC
5,1,2,26.193616666666667,26,undefined,1,0.89,SUBJ
102,1,3,26.193616666666667,26,undefined,1,0.99,FILL
6,1,4,26.193616666666667,26,undefined,1,0.37,WH
992,1,5,26.193616666666667,26,undefined,99,0.01,UNGRAM
111,2,6,26.193616666666667,26,undefined,1,0.98,FILL
31,2,7,26.193616666666667,26,undefined,1,0.56,CNPC
32,2,8,26.193616666666667,26,undefined,1,0.74,SUBJ
33,2,9,26.193616666666667,26,undefined,1,0.99,WH
25,3,10,26.193616666666667,26,undefined,1,0.99,CNPC
27,3,11,26.193616666666667,26,undefined,1,0.98,WH
109,3,12,26.193616666666667,26,undefined,1,0.99,FILL
26,3,13,26.193616666666667,26,undefined,1,0.79,SUBJ
9,4,14,26.193616666666667,26,undefined,1,0.12,WH
103,4,15,26.193616666666667,26,undefined,1,0.98,FILL
8,4,16,26.193616666666667,26,undefined,1,0.99,SUBJ
7,4,17,26.193616666666667,26,undefined,1,0.23,CNPC
993,4,18,26.193616666666667,26,undefined,99,0.64,UNGRAM
34,5,19,26.193616666666667,26,undefined,1,0.57,CNPC
35,5,20,26.193616666666667,26,undefined,1,0.09,SUBJ
112,5,21,26.193616666666667,26,undefined,1,0.97,FILL
36,5,22,26.193616666666667,26,undefined,1,0.97,WH
3,6,23,26.193616666666667,26,undefined,1,0.94,WH
2,6,24,26.193616666666667,26,undefined,1,0.47,SUBJ
1,6,25,26.193616666666667,26,undefined,1,0.67,CNPC
101,6,26,26.193616666666667,26,undefined,1,0.99,FILL
991,6,27,26.193616666666667,26,undefined,99,0.13,UNGRAM
20,7,28,26.193616666666667,26,undefined,1,0.36,SUBJ
107,7,29,26.193616666666667,26,undefined,1,0.99,FILL
21,7,30,26.193616666666667,26,undefined,1,0.91,WH
19,7,31,26.193616666666667,26,undefined,1,0.49,CNPC
10,8,32,26.193616666666667,26,undefined,1,0.34,CNPC
11,8,33,26.193616666666667,26,undefined,1,0.7,SUBJ
12,8,34,26.193616666666667,26,undefined,1,0.49,WH
104,8,35,26.193616666666667,26,undefined,1,0.99,FILL
994,8,36,26.193616666666667,26,undefined,99,0.13,UNGRAM
110,9,37,26.193616666666667,26,undefined,1,0.99,FILL
30,9,38,26.193616666666667,26,undefined,1,0.85,WH
28,9,39,26.193616666666667,26,undefined,1,0.48,CNPC
29,9,40,26.193616666666667,26,undefined,1,0.34,SUBJ
42,10,41,26.193616666666667,26,undefined,1,0.81,WH
41,10,42,26.193616666666667,26,undefined,1,0.05,SUBJ
114,10,43,26.193616666666667,26,undefined,1,0.99,FILL
40,10,44,26.193616666666667,26,undefined,1,0.79,CNPC
13,11,45,26.193616666666667,26,undefined,1,0.29,CNPC
14,11,46,26.193616666666667,26,undefined,1,0.33,SUBJ
15,11,47,26.193616666666667,26,undefined,1,0.99,WH
105,11,48,26.193616666666667,26,undefined,1,0.98,FILL
16,12,49,26.193616666666667,26,undefined,1,0.46,CNPC
18,12,50,26.193616666666667,26,undefined,1,0.7,WH
106,12,51,26.193616666666667,26,undefined,1,0.85,FILL
17,12,52,26.193616666666667,26,undefined,1,0.38,SUBJ
39,13,53,26.193616666666667,26,undefined,1,1,WH
38,13,54,26.193616666666667,26,undefined,1,0.04,SUBJ
37,13,55,26.193616666666667,26,undefined,1,0.66,CNPC
113,13,56,26.193616666666667,26,undefined,1,0.95,FILL
115,14,57,26.193616666666667,26,undefined,1,0.98,FILL
43,14,58,26.193616666666667,26,undefined,1,0.65,CNPC
44,14,59,26.193616666666667,26,undefined,1,0.31,SUBJ
45,14,60,26.193616666666667,26,undefined,1,0.96,WH
24,15,61,26.193616666666667,26,undefined,1,0.99,WH
22,15,62,26.193616666666667,26,undefined,1,0.92,CNPC
23,15,63,26.193616666666667,26,undefined,1,0.88,SUBJ
108,15,64,26.193616666666667,26,undefined,1,0.99,FILL
practice_good,practice,0,27.369616666666666,27,undefined,practice,0.98,practice_good
practice_bad,practice,0,27.369616666666666,27,undefined,practice,0,practice_bad
12,1,1,27.369616666666666,27,undefined,1,0.83,WH
10,1,2,27.369616666666666,27,undefined,1,0.64,CNPC
11,1,3,27.369616666666666,27,undefined,1,0.97,SUBJ
104,1,4,27.369616666666666,27,undefined,1,0.99,FILL
994,1,5,27.369616666666666,27,undefined,99,0.03,UNGRAM
8,2,6,27.369616666666666,27,undefined,1,1,SUBJ
103,2,7,27.369616666666666,27,undefined,1,0.97,FILL
7,2,8,27.369616666666666,27,undefined,1,0.32,CNPC
9,2,9,27.369616666666666,27,undefined,1,1,WH
993,2,10,27.369616666666666,27,undefined,99,0.38,UNGRAM
113,3,11,27.369616666666666,27,undefined,1,1,FILL
37,3,12,27.369616666666666,27,undefined,1,0.01,CNPC
39,3,13,27.369616666666666,27,undefined,1,0.98,WH
38,3,14,27.369616666666666,27,undefined,1,0,SUBJ
45,4,15,27.369616666666666,27,undefined,1,0.81,WH
115,4,16,27.369616666666666,27,undefined,1,1,FILL
44,4,17,27.369616666666666,27,undefined,1,0.5,SUBJ
43,4,18,27.369616666666666,27,undefined,1,0.11,CNPC
13,5,19,27.369616666666666,27,undefined,1,0,CNPC
105,5,20,27.369616666666666,27,undefined,1,1,FILL
15,5,21,27.369616666666666,27,undefined,1,1,WH
14,5,22,27.369616666666666,27,undefined,1,0.5,SUBJ
5,6,23,27.369616666666666,27,undefined,1,1,SUBJ
102,6,24,27.369616666666666,27,undefined,1,1,FILL
4,6,25,27.369616666666666,27,undefined,1,0,CNPC
6,6,26,27.369616666666666,27,undefined,1,1,WH
992,6,27,27.369616666666666,27,undefined,99,0,UNGRAM
24,7,28,27.369616666666666,27,undefined,1,1,WH
22,7,29,27.369616666666666,27,undefined,1,0.14,CNPC
23,7,30,27.369616666666666,27,undefined,1,1,SUBJ
108,7,31,27.369616666666666,27,undefined,1,1,FILL
26,8,32,27.369616666666666,27,undefined,1,0.61,SUBJ
25,8,33,27.369616666666666,27,undefined,1,0,CNPC
27,8,34,27.369616666666666,27,undefined,1,1,WH
109,8,35,27.369616666666666,27,undefined,1,1,FILL
16,9,36,27.369616666666666,27,undefined,1,0,CNPC
17,9,37,27.369616666666666,27,undefined,1,0.48,SUBJ
106,9,38,27.369616666666666,27,undefined,1,1,FILL
18,9,39,27.369616666666666,27,undefined,1,0.99,WH
112,10,40,27.369616666666666,27,undefined,1,1,FILL
34,10,41,27.369616666666666,27,undefined,1,0.28,CNPC
35,10,42,27.369616666666666,27,undefined,1,0.78,SUBJ
36,10,43,27.369616666666666,27,undefined,1,1,WH
28,11,44,27.369616666666666,27,undefined,1,0,CNPC
29,11,45,27.369616666666666,27,undefined,1,0.58,SUBJ
110,11,46,27.369616666666666,27,undefined,1,1,FILL
30,11,47,27.369616666666666,27,undefined,1,0.99,WH
1,12,48,27.369616666666666,27,undefined,1,0,CNPC
3,12,49,27.369616666666666,27,undefined,1,1,WH
101,12,50,27.369616666666666,27,undefined,1,1,FILL
2,12,51,27.369616666666666,27,undefined,1,0.88,SUBJ
991,12,52,27.369616666666666,27,undefined,99,0,UNGRAM
21,13,53,27.369616666666666,27,undefined,1,1,WH
107,13,54,27.369616666666666,27,undefined,1,1,FILL
19,13,55,27.369616666666666,27,undefined,1,0.14,CNPC
20,13,56,27.369616666666666,27,undefined,1,0,SUBJ
33,14,57,27.369616666666666,27,undefined,1,1,WH
32,14,58,27.369616666666666,27,undefined,1,0.36,SUBJ
111,14,59,27.369616666666666,27,undefined,1,1,FILL
31,14,60,27.369616666666666,27,undefined,1,0,CNPC
40,15,61,27.369616666666666,27,undefined,1,0,CNPC
42,15,62,27.369616666666666,27,undefined,1,1,WH
114,15,63,27.369616666666666,27,undefined,1,1,FILL
41,15,64,27.369616666666666,27,undefined,1,0.28,SUBJ
practice_good,practice,0,12.2377,28,undefined,practice,0.98,practice_good
practice_bad,practice,0,12.2377,28,undefined,practice,0.01,practice_bad
41,1,1,12.2377,28,undefined,1,0.03,SUBJ
40,1,2,12.2377,28,undefined,1,0.98,CNPC
42,1,3,12.2377,28,undefined,1,0.99,WH
114,1,4,12.2377,28,undefined,1,0.99,FILL
29,2,5,12.2377,28,undefined,1,0.02,SUBJ
30,2,6,12.2377,28,undefined,1,0.98,WH
28,2,7,12.2377,28,undefined,1,0.99,CNPC
110,2,8,12.2377,28,undefined,1,1,FILL
12,3,9,12.2377,28,undefined,1,0.99,WH
104,3,10,12.2377,28,undefined,1,0.97,FILL
10,3,11,12.2377,28,undefined,1,0.97,CNPC
11,3,12,12.2377,28,undefined,1,0,SUBJ
994,3,13,12.2377,28,undefined,99,0,UNGRAM
36,4,14,12.2377,28,undefined,1,0.97,WH
112,4,15,12.2377,28,undefined,1,1,FILL
34,4,16,12.2377,28,undefined,1,1,CNPC
35,4,17,12.2377,28,undefined,1,0,SUBJ
15,5,18,12.2377,28,undefined,1,1,WH
105,5,19,12.2377,28,undefined,1,1,FILL
14,5,20,12.2377,28,undefined,1,1,SUBJ
13,5,21,12.2377,28,undefined,1,1,CNPC
17,6,22,12.2377,28,undefined,1,1,SUBJ
16,6,23,12.2377,28,undefined,1,0,CNPC
18,6,24,12.2377,28,undefined,1,1,WH
106,6,25,12.2377,28,undefined,1,1,FILL
4,7,26,12.2377,28,undefined,1,1,CNPC
6,7,27,12.2377,28,undefined,1,1,WH
5,7,28,12.2377,28,undefined,1,0,SUBJ
102,7,29,12.2377,28,undefined,1,1,FILL
992,7,30,12.2377,28,undefined,99,0,UNGRAM
8,8,31,12.2377,28,undefined,1,1,SUBJ
103,8,32,12.2377,28,undefined,1,1,FILL
9,8,33,12.2377,28,undefined,1,0,WH
7,8,34,12.2377,28,undefined,1,1,CNPC
993,8,35,12.2377,28,undefined,99,1,UNGRAM
43,9,36,12.2377,28,undefined,1,1,CNPC
115,9,37,12.2377,28,undefined,1,1,FILL
44,9,38,12.2377,28,undefined,1,0,SUBJ
45,9,39,12.2377,28,undefined,1,1,WH
21,10,40,12.2377,28,undefined,1,1,WH
19,10,41,12.2377,28,undefined,1,1,CNPC
20,10,42,12.2377,28,undefined,1,1,SUBJ
107,10,43,12.2377,28,undefined,1,1,FILL
1,11,44,12.2377,28,undefined,1,0,CNPC
2,11,45,12.2377,28,undefined,1,0,SUBJ
101,11,46,12.2377,28,undefined,1,1,FILL
3,11,47,12.2377,28,undefined,1,0,WH
991,11,48,12.2377,28,undefined,99,0,UNGRAM
109,12,49,12.2377,28,undefined,1,1,FILL
25,12,50,12.2377,28,undefined,1,1,CNPC
27,12,51,12.2377,28,undefined,1,1,WH
