"Answer.time_in_minutes","block_sequence","workerid","response","trial_sequence_total","Answer.condition","condition","first_response_value","wrong_attempts","list_number","item_number"
19.6587833333333,3,66,0.96,69,"undefined","FILL",NA,NA,"1","113"
19.6587833333333,3,66,0.96,70,"undefined","WH",NA,NA,"1","39"
19.6587833333333,3,66,0.3,71,"undefined","CNPC",NA,NA,"1","37"
19.6587833333333,3,66,0.21,72,"undefined","SUBJ",NA,NA,"1","38"
19.6587833333333,3,66,0.98,73,"undefined","FILL",NA,NA,"1","128"
19.6587833333333,3,66,0.96,74,"undefined","FILL",NA,NA,"1","143"
19.6587833333333,4,66,0.98,75,"undefined","FILL",NA,NA,"1","126"
19.6587833333333,4,66,0.94,76,"undefined","FILL",NA,NA,"1","141"
19.6587833333333,4,66,0.25,77,"undefined","CNPC",NA,NA,"1","31"
19.6587833333333,4,66,0.28,78,"undefined","SUBJ",NA,NA,"1","32"
19.6587833333333,4,66,0.81,79,"undefined","WH",NA,NA,"1","33"
19.6587833333333,4,66,0.93,80,"undefined","FILL",NA,NA,"1","111"
19.6587833333333,5,66,0.41,81,"undefined","CNPC",NA,NA,"1","34"
19.6587833333333,5,66,0.68,82,"undefined","SUBJ",NA,NA,"1","35"
19.6587833333333,5,66,0.96,83,"undefined","FILL",NA,NA,"1","127"
19.6587833333333,5,66,0,84,"undefined","FILL",NA,NA,"1","112"
19.6587833333333,5,66,0.95,85,"undefined","FILL",NA,NA,"1","142"
19.6587833333333,5,66,0.78,86,"undefined","WH",NA,NA,"1","36"
19.6587833333333,6,66,0.97,87,"undefined","FILL",NA,NA,"1","110"
19.6587833333333,6,66,0.96,88,"undefined","FILL",NA,NA,"1","140"
19.6587833333333,6,66,0.23,89,"undefined","CNPC",NA,NA,"1","28"
19.6587833333333,6,66,0.79,90,"undefined","WH",NA,NA,"1","30"
19.6587833333333,6,66,0.94,91,"undefined","FILL",NA,NA,"1","125"
19.6587833333333,6,66,0.66,92,"undefined","SUBJ",NA,NA,"1","29"
19.6587833333333,7,66,0.98,93,"undefined","FILL",NA,NA,"1","129"
19.6587833333333,7,66,0.97,94,"undefined","FILL",NA,NA,"1","114"
19.6587833333333,7,66,0.98,95,"undefined","FILL",NA,NA,"1","144"
19.6587833333333,7,66,0.74,96,"undefined","WH",NA,NA,"1","42"
19.6587833333333,7,66,0.16,97,"undefined","SUBJ",NA,NA,"1","41"
19.6587833333333,7,66,0.91,98,"undefined","CNPC",NA,NA,"1","40"
16.2468666666667,1,67,0.56,1,"undefined","WH",NA,NA,"1","30"
16.2468666666667,1,67,0.83,2,"undefined","FILL",NA,NA,"1","110"
16.2468666666667,1,67,0.95,3,"undefined","FILL",NA,NA,"1","140"
16.2468666666667,1,67,0.39,4,"undefined","SUBJ",NA,NA,"1","29"
16.2468666666667,1,67,0.78,5,"undefined","FILL",NA,NA,"1","125"
16.2468666666667,1,67,0.36,6,"undefined","CNPC",NA,NA,"1","28"
16.2468666666667,8,67,0.93,7,"undefined","FILL",NA,NA,"1","143"
16.2468666666667,8,67,0.93,8,"undefined","FILL",NA,NA,"1","128"
16.2468666666667,8,67,0.6,9,"undefined","FILL",NA,NA,"1","113"
16.2468666666667,8,67,0.29,10,"undefined","WH",NA,NA,"1","39"
16.2468666666667,8,67,0.11,11,"undefined","CNPC",NA,NA,"1","37"
16.2468666666667,8,67,0.72,12,"undefined","SUBJ",NA,NA,"1","38"
16.2468666666667,9,67,0.63,13,"undefined","CNPC",NA,NA,"1","13"
16.2468666666667,9,67,0.86,14,"undefined","FILL",NA,NA,"1","105"
16.2468666666667,9,67,0.53,15,"undefined","SUBJ",NA,NA,"1","14"
16.2468666666667,9,67,0.92,16,"undefined","FILL",NA,NA,"1","135"
16.2468666666667,9,67,0.96,17,"undefined","WH",NA,NA,"1","15"
16.2468666666667,9,67,0.99,18,"undefined","FILL",NA,NA,"1","120"
16.2468666666667,10,67,0.86,19,"undefined","FILL",NA,NA,"1","118"
16.2468666666667,10,67,0.84,20,"undefined","FILL",NA,NA,"1","133"
16.2468666666667,10,67,0.88,21,"undefined","FILL",NA,NA,"1","103"
16.2468666666667,10,67,0.75,22,"undefined","CNPC",NA,NA,"1","7"
16.2468666666667,10,67,0.49,23,"undefined","SUBJ",NA,NA,"1","8"
16.2468666666667,10,67,0.3,24,"undefined","WH",NA,NA,"1","9"
16.2468666666667,10,67,0.22,25,"undefined","UNGRAM",NA,NA,"99","993"
16.2468666666667,10,67,0.89,26,"undefined","FILL",NA,NA,"99","993"
16.2468666666667,11,67,0.9,27,"undefined","SUBJ",NA,NA,"1","41"
16.2468666666667,11,67,0.69,28,"undefined","WH",NA,NA,"1","42"
16.2468666666667,11,67,0.68,29,"undefined","CNPC",NA,NA,"1","40"
16.2468666666667,11,67,0.98,30,"undefined","FILL",NA,NA,"1","129"
16.2468666666667,11,67,0.67,31,"undefined","FILL",NA,NA,"1","114"
16.2468666666667,11,67,0.99,32,"undefined","FILL",NA,NA,"1","144"
16.2468666666667,12,67,0.99,33,"undefined","FILL",NA,NA,"1","116"
16.2468666666667,12,67,0.99,34,"undefined","FILL",NA,NA,"1","131"
16.2468666666667,12,67,0.59,35,"undefined","WH",NA,NA,"1","3"
16.2468666666667,12,67,0.31,36,"undefined","CNPC",NA,NA,"1","1"
16.2468666666667,12,67,0.8,37,"undefined","FILL",NA,NA,"1","101"
16.2468666666667,12,67,0.26,38,"undefined","SUBJ",NA,NA,"1","2"
16.2468666666667,12,67,0.18,39,"undefined","UNGRAM",NA,NA,"99","991"
16.2468666666667,12,67,0.77,40,"undefined","FILL",NA,NA,"99","991"
16.2468666666667,13,67,0.96,41,"undefined","FILL",NA,NA,"1","127"
16.2468666666667,13,67,0.48,42,"undefined","CNPC",NA,NA,"1","34"
16.2468666666667,13,67,0.23,43,"undefined","WH",NA,NA,"1","36"
16.2468666666667,13,67,0.45,44,"undefined","FILL",NA,NA,"1","112"
16.2468666666667,13,67,0.77,45,"undefined","SUBJ",NA,NA,"1","35"
16.2468666666667,13,67,0.89,46,"undefined","FILL",NA,NA,"1","142"
16.2468666666667,14,67,1,47,"undefined","FILL",NA,NA,"1","130"
16.2468666666667,14,67,1,48,"undefined","FILL",NA,NA,"1","145"
16.2468666666667,14,67,0.62,49,"undefined","WH",NA,NA,"1","45"
16.2468666666667,14,67,0.23,50,"undefined","CNPC",NA,NA,"1","43"
16.2468666666667,14,67,0.41,51,"undefined","FILL",NA,NA,"1","115"
16.2468666666667,14,67,0.63,52,"undefined","SUBJ",NA,NA,"1","44"
16.2468666666667,15,67,0.47,53,"undefined","CNPC",NA,NA,"1","19"
16.2468666666667,15,67,0.49,54,"undefined","WH",NA,NA,"1","21"
16.2468666666667,15,67,0.99,55,"undefined","FILL",NA,NA,"1","122"
16.2468666666667,15,67,0.99,56,"undefined","FILL",NA,NA,"1","107"
16.2468666666667,15,67,0.65,57,"undefined","SUBJ",NA,NA,"1","20"
16.2468666666667,15,67,0.89,58,"undefined","FILL",NA,NA,"1","137"
16.2468666666667,2,67,0.35,59,"undefined","SUBJ",NA,NA,"1","26"
16.2468666666667,2,67,0.45,60,"undefined","CNPC",NA,NA,"1","25"
16.2468666666667,2,67,0.97,61,"undefined","FILL",NA,NA,"1","124"
16.2468666666667,2,67,0.46,62,"undefined","WH",NA,NA,"1","27"
16.2468666666667,2,67,0.98,63,"undefined","FILL",NA,NA,"1","109"
16.2468666666667,2,67,0.99,64,"undefined","FILL",NA,NA,"1","139"
16.2468666666667,3,67,0.45,65,"undefined","WH",NA,NA,"1","24"
16.2468666666667,3,67,0.85,66,"undefined","FILL",NA,NA,"1","108"
16.2468666666667,3,67,0.98,67,"undefined","CNPC",NA,NA,"1","22"
16.2468666666667,3,67,0.68,68,"undefined","FILL",NA,NA,"1","123"
16.2468666666667,3,67,0.78,69,"undefined","SUBJ",NA,NA,"1","23"
16.2468666666667,3,67,0.97,70,"undefined","FILL",NA,NA,"1","138"
16.2468666666667,4,67,0.99,71,"undefined","CNPC",NA,NA,"1","16"
16.2468666666667,4,67,0.4,72,"undefined","FILL",NA,NA,"1","121"
16.2468666666667,4,67,0.98,73,"undefined","FILL",NA,NA,"1","106"
16.2468666666667,4,67,0.86,74,"undefined","SUBJ",NA,NA,"1","17"
16.2468666666667,4,67,0.77,75,"undefined","FILL",NA,NA,"1","136"
16.2468666666667,4,67,0.45,76,"undefined","WH",NA,NA,"1","18"
16.2468666666667,5,67,0.36,77,"undefined","WH",NA,NA,"1","6"
16.2468666666667,5,67,0.99,78,"undefined","FILL",NA,NA,"1","117"
16.2468666666667,5,67,1,79,"undefined","FILL",NA,NA,"1","132"
16.2468666666667,5,67,0.98,80,"undefined","FILL",NA,NA,"1","102"
16.2468666666667,5,67,0.9,81,"undefined","CNPC",NA,NA,"1","4"
16.2468666666667,5,67,0.9,82,"undefined","SUBJ",NA,NA,"1","5"
16.2468666666667,5,67,0.21,83,"undefined","UNGRAM",NA,NA,"99","992"
16.2468666666667,5,67,0.98,84,"undefined","FILL",NA,NA,"99","992"
16.2468666666667,6,67,0.96,85,"undefined","FILL",NA,NA,"1","134"
16.2468666666667,6,67,0.99,86,"undefined","FILL",NA,NA,"1","104"
16.2468666666667,6,67,0.63,87,"undefined","WH",NA,NA,"1","12"
16.2468666666667,6,67,0.76,88,"undefined","CNPC",NA,NA,"1","10"
16.2468666666667,6,67,0.42,89,"undefined","SUBJ",NA,NA,"1","11"
16.2468666666667,6,67,0.71,90,"undefined","FILL",NA,NA,"1","119"
16.2468666666667,6,67,0.2,91,"undefined","UNGRAM",NA,NA,"99","994"
16.2468666666667,6,67,0.97,92,"undefined","FILL",NA,NA,"99","994"
16.2468666666667,7,67,0.36,93,"undefined","FILL",NA,NA,"1","111"
16.2468666666667,7,67,0.99,94,"undefined","FILL",NA,NA,"1","126"
16.2468666666667,7,67,0.25,95,"undefined","CNPC",NA,NA,"1","31"
16.2468666666667,7,67,0.57,96,"undefined","SUBJ",NA,NA,"1","32"
16.2468666666667,7,67,0.35,97,"undefined","WH",NA,NA,"1","33"
16.2468666666667,7,67,0.98,98,"undefined","FILL",NA,NA,"1","141"
12.4314333333333,1,68,0.4,1,"undefined","FILL",NA,NA,"1","114"
12.4314333333333,1,68,0.18,2,"undefined","CNPC",NA,NA,"1","40"
12.4314333333333,1,68,0.9,3,"undefined","FILL",NA,NA,"1","129"
12.4314333333333,1,68,0.27,4,"undefined","WH",NA,NA,"1","42"
12.4314333333333,1,68,1,5,"undefined","FILL",NA,NA,"1","144"
12.4314333333333,1,68,0.08,6,"undefined","SUBJ",NA,NA,"1","41"
12.4314333333333,8,68,0.19,7,"undefined","FILL",NA,NA,"1","120"
12.4314333333333,8,68,0.23,8,"undefined","SUBJ",NA,NA,"1","14"
12.4314333333333,8,68,0.92,9,"undefined","FILL",NA,NA,"1","105"
12.4314333333333,8,68,0.98,10,"undefined","FILL",NA,NA,"1","135"
12.4314333333333,8,68,0.07,11,"undefined","CNPC",NA,NA,"1","13"
12.4314333333333,8,68,0.15,12,"undefined","WH",NA,NA,"1","15"
12.4314333333333,9,68,0.21,13,"undefined","WH",NA,NA,"1","30"
12.4314333333333,9,68,0.95,14,"undefined","CNPC",NA,NA,"1","28"
12.4314333333333,9,68,0.92,15,"undefined","FILL",NA,NA,"1","110"
12.4314333333333,9,68,0.18,16,"undefined","SUBJ",NA,NA,"1","29"
12.4314333333333,9,68,0.97,17,"undefined","FILL",NA,NA,"1","140"
12.4314333333333,9,68,0.93,18,"undefined","FILL",NA,NA,"1","125"
12.4314333333333,10,68,0.12,19,"undefined","WH",NA,NA,"1","3"
12.4314333333333,10,68,0.9,20,"undefined","FILL",NA,NA,"1","131"
12.4314333333333,10,68,0.06,21,"undefined","SUBJ",NA,NA,"1","2"
12.4314333333333,10,68,0.07,22,"undefined","CNPC",NA,NA,"1","1"
12.4314333333333,10,68,1,23,"undefined","FILL",NA,NA,"1","116"
12.4314333333333,10,68,0.94,24,"undefined","FILL",NA,NA,"1","101"
12.4314333333333,10,68,0,25,"undefined","UNGRAM",NA,NA,"99","991"
12.4314333333333,10,68,1,26,"undefined","FILL",NA,NA,"99","991"
12.4314333333333,11,68,1,27,"undefined","CNPC",NA,NA,"1","25"
12.4314333333333,11,68,1,28,"undefined","FILL",NA,NA,"1","109"
12.4314333333333,11,68,0,29,"undefined","SUBJ",NA,NA,"1","26"
12.4314333333333,11,68,1,30,"undefined","FILL",NA,NA,"1","124"
12.4314333333333,11,68,1,31,"undefined","WH",NA,NA,"1","27"
12.4314333333333,11,68,1,32,"undefined","FILL",NA,NA,"1","139"
12.4314333333333,12,68,1,33,"undefined","FILL",NA,NA,"1","106"
12.4314333333333,12,68,0.72,34,"undefined","CNPC",NA,NA,"1","16"
12.4314333333333,12,68,1,35,"undefined","FILL",NA,NA,"1","121"
12.4314333333333,12,68,1,36,"undefined","FILL",NA,NA,"1","136"
12.4314333333333,12,68,0,37,"undefined","WH",NA,NA,"1","18"
12.4314333333333,12,68,0.65,38,"undefined","SUBJ",NA,NA,"1","17"
12.4314333333333,13,68,0,39,"undefined","CNPC",NA,NA,"1","31"
12.4314333333333,13,68,0.98,40,"undefined","FILL",NA,NA,"1","126"
12.4314333333333,13,68,1,41,"undefined","FILL",NA,NA,"1","111"
12.4314333333333,13,68,1,42,"undefined","WH",NA,NA,"1","33"
12.4314333333333,13,68,1,43,"undefined","FILL",NA,NA,"1","141"
12.4314333333333,13,68,0.23,44,"undefined","SUBJ",NA,NA,"1","32"
12.4314333333333,14,68,1,45,"undefined","FILL",NA,NA,"1","117"
12.4314333333333,14,68,0.83,46,"undefined","SUBJ",NA,NA,"1","5"
12.4314333333333,14,68,1,47,"undefined","WH",NA,NA,"1","6"
12.4314333333333,14,68,1,48,"undefined","FILL",NA,NA,"1","102"
12.4314333333333,14,68,1,49,"undefined","FILL",NA,NA,"1","132"
12.4314333333333,14,68,0.12,50,"undefined","CNPC",NA,NA,"1","4"
12.4314333333333,14,68,0,51,"undefined","UNGRAM",NA,NA,"99","992"
12.4314333333333,14,68,1,52,"undefined","FILL",NA,NA,"99","992"
12.4314333333333,15,68,1,53,"undefined","SUBJ",NA,NA,"1","11"
12.4314333333333,15,68,1,54,"undefined","FILL",NA,NA,"1","119"
12.4314333333333,15,68,1,55,"undefined","FILL",NA,NA,"1","104"
12.4314333333333,15,68,1,56,"undefined","FILL",NA,NA,"1","134"
12.4314333333333,15,68,0.28,57,"undefined","WH",NA,NA,"1","12"
12.4314333333333,15,68,0.24,58,"undefined","CNPC",NA,NA,"1","10"
12.4314333333333,15,68,0,59,"undefined","UNGRAM",NA,NA,"99","994"
12.4314333333333,15,68,1,60,"undefined","FILL",NA,NA,"99","994"
12.4314333333333,2,68,0.26,61,"undefined","SUBJ",NA,NA,"1","38"
12.4314333333333,2,68,1,62,"undefined","FILL",NA,NA,"1","113"
12.4314333333333,2,68,0.19,63,"undefined","WH",NA,NA,"1","39"
12.4314333333333,2,68,1,64,"undefined","FILL",NA,NA,"1","128"
12.4314333333333,2,68,0,65,"undefined","CNPC",NA,NA,"1","37"
12.4314333333333,2,68,1,66,"undefined","FILL",NA,NA,"1","143"
12.4314333333333,3,68,1,67,"undefined","FILL",NA,NA,"1","122"
12.4314333333333,3,68,0.16,68,"undefined","SUBJ",NA,NA,"1","20"
12.4314333333333,3,68,0.78,69,"undefined","WH",NA,NA,"1","21"
12.4314333333333,3,68,0,70,"undefined","CNPC",NA,NA,"1","19"
12.4314333333333,3,68,1,71,"undefined","FILL",NA,NA,"1","137"
12.4314333333333,3,68,1,72,"undefined","FILL",NA,NA,"1","107"
12.4314333333333,4,68,1,73,"undefined","CNPC",NA,NA,"1","34"
12.4314333333333,4,68,1,74,"undefined","FILL",NA,NA,"1","142"
12.4314333333333,4,68,0.31,75,"undefined","SUBJ",NA,NA,"1","35"
12.4314333333333,4,68,1,76,"undefined","FILL",NA,NA,"1","127"
12.4314333333333,4,68,0.83,77,"undefined","WH",NA,NA,"1","36"
12.4314333333333,4,68,0.8,78,"undefined","FILL",NA,NA,"1","112"
12.4314333333333,5,68,0.21,79,"undefined","CNPC",NA,NA,"1","43"
12.4314333333333,5,68,0.99,80,"undefined","FILL",NA,NA,"1","145"
12.4314333333333,5,68,1,81,"undefined","FILL",NA,NA,"1","115"
12.4314333333333,5,68,0.25,82,"undefined","SUBJ",NA,NA,"1","44"
12.4314333333333,5,68,1,83,"undefined","FILL",NA,NA,"1","130"
12.4314333333333,5,68,0.84,84,"undefined","WH",NA,NA,"1","45"
12.4314333333333,6,68,0.51,85,"undefined","WH",NA,NA,"1","24"
12.4314333333333,6,68,0.24,86,"undefined","CNPC",NA,NA,"1","22"
12.4314333333333,6,68,1,87,"undefined","FILL",NA,NA,"1","138"
12.4314333333333,6,68,1,88,"undefined","FILL",NA,NA,"1","123"
12.4314333333333,6,68,1,89,"undefined","FILL",NA,NA,"1","108"
12.4314333333333,6,68,0.73,90,"undefined","SUBJ",NA,NA,"1","23"
12.4314333333333,7,68,1,91,"undefined","FILL",NA,NA,"1","133"
12.4314333333333,7,68,1,92,"undefined","FILL",NA,NA,"1","103"
12.4314333333333,7,68,0.82,93,"undefined","SUBJ",NA,NA,"1","8"
12.4314333333333,7,68,0,94,"undefined","WH",NA,NA,"1","9"
12.4314333333333,7,68,0.24,95,"undefined","CNPC",NA,NA,"1","7"
12.4314333333333,7,68,1,96,"undefined","FILL",NA,NA,"1","118"
12.4314333333333,7,68,0,97,"undefined","UNGRAM",NA,NA,"99","993"
12.4314333333333,7,68,1,98,"undefined","FILL",NA,NA,"99","993"
21.0196833333333,1,69,0.35,1,"undefined","FILL",NA,NA,"1","120"
21.0196833333333,1,69,0.15,2,"undefined","WH",NA,NA,"1","15"
21.0196833333333,1,69,0.95,3,"undefined","FILL",NA,NA,"1","135"
21.0196833333333,1,69,0.28,4,"undefined","SUBJ",NA,NA,"1","14"
21.0196833333333,1,69,0.23,5,"undefined","CNPC",NA,NA,"1","13"
21.0196833333333,1,69,0.86,6,"undefined","FILL",NA,NA,"1","105"
21.0196833333333,8,69,0.51,7,"undefined","FILL",NA,NA,"1","112"
21.0196833333333,8,69,0.39,8,"undefined","CNPC",NA,NA,"1","34"
21.0196833333333,8,69,0.28,9,"undefined","SUBJ",NA,NA,"1","35"
21.0196833333333,8,69,0.93,10,"undefined","FILL",NA,NA,"1","142"
21.0196833333333,8,69,1,11,"undefined","FILL",NA,NA,"1","127"
21.0196833333333,8,69,0.56,12,"undefined","WH",NA,NA,"1","36"
21.0196833333333,9,69,0.98,13,"undefined","FILL",NA,NA,"1","145"
21.0196833333333,9,69,0.19,14,"undefined","CNPC",NA,NA,"1","43"
21.0196833333333,9,69,0.29,15,"undefined","SUBJ",NA,NA,"1","44"
21.0196833333333,9,69,0.94,16,"undefined","FILL",NA,NA,"1","130"
21.0196833333333,9,69,0.69,17,"undefined","FILL",NA,NA,"1","115"
21.0196833333333,9,69,0.64,18,"undefined","WH",NA,NA,"1","45"
21.0196833333333,10,69,0.7,19,"undefined","WH",NA,NA,"1","12"
21.0196833333333,10,69,0.84,20,"undefined","FILL",NA,NA,"1","104"
21.0196833333333,10,69,0.94,21,"undefined","FILL",NA,NA,"1","119"
21.0196833333333,10,69,0.29,22,"undefined","SUBJ",NA,NA,"1","11"
21.0196833333333,10,69,0.24,23,"undefined","CNPC",NA,NA,"1","10"
21.0196833333333,10,69,1,24,"undefined","FILL",NA,NA,"1","134"
21.0196833333333,10,69,0,25,"undefined","UNGRAM",NA,NA,"99","994"
21.0196833333333,10,69,0.97,26,"undefined","FILL",NA,NA,"99","994"
21.0196833333333,11,69,0.98,27,"undefined","FILL",NA,NA,"1","108"
21.0196833333333,11,69,0.67,28,"undefined","SUBJ",NA,NA,"1","23"
21.0196833333333,11,69,0.15,29,"undefined","CNPC",NA,NA,"1","22"
21.0196833333333,11,69,0.7,30,"undefined","WH",NA,NA,"1","24"
21.0196833333333,11,69,0.98,31,"undefined","FILL",NA,NA,"1","138"
21.0196833333333,11,69,0.97,32,"undefined","FILL",NA,NA,"1","123"
21.0196833333333,12,69,0.46,33,"undefined","SUBJ",NA,NA,"1","2"
21.0196833333333,12,69,0.97,34,"undefined","FILL",NA,NA,"1","116"
21.0196833333333,12,69,0.97,35,"undefined","FILL",NA,NA,"1","131"
21.0196833333333,12,69,0.95,36,"undefined","FILL",NA,NA,"1","101"
21.0196833333333,12,69,0.48,37,"undefined","WH",NA,NA,"1","3"
21.0196833333333,12,69,0.08,38,"undefined","CNPC",NA,NA,"1","1"
21.0196833333333,12,69,0,39,"undefined","UNGRAM",NA,NA,"99","991"
21.0196833333333,12,69,0.94,40,"undefined","FILL",NA,NA,"99","991"
21.0196833333333,13,69,0.95,41,"undefined","FILL",NA,NA,"1","132"
21.0196833333333,13,69,0.98,42,"undefined","FILL",NA,NA,"1","117"
21.0196833333333,13,69,0.53,43,"undefined","SUBJ",NA,NA,"1","5"
21.0196833333333,13,69,0.06,44,"undefined","CNPC",NA,NA,"1","4"
21.0196833333333,13,69,0.62,45,"undefined","WH",NA,NA,"1","6"
21.0196833333333,13,69,0.96,46,"undefined","FILL",NA,NA,"1","102"
21.0196833333333,13,69,0,47,"undefined","UNGRAM",NA,NA,"99","992"
21.0196833333333,13,69,1,48,"undefined","FILL",NA,NA,"99","992"
21.0196833333333,14,69,0.92,49,"undefined","FILL",NA,NA,"1","143"
21.0196833333333,14,69,0.71,50,"undefined","FILL",NA,NA,"1","113"
21.0196833333333,14,69,1,51,"undefined","FILL",NA,NA,"1","128"
21.0196833333333,14,69,0.08,52,"undefined","CNPC",NA,NA,"1","37"
21.0196833333333,14,69,0.36,53,"undefined","SUBJ",NA,NA,"1","38"
21.0196833333333,14,69,0.9,54,"undefined","WH",NA,NA,"1","39"
21.0196833333333,15,69,0.91,55,"undefined","FILL",NA,NA,"1","140"
21.0196833333333,15,69,0.23,56,"undefined","CNPC",NA,NA,"1","28"
21.0196833333333,15,69,0.93,57,"undefined","FILL",NA,NA,"1","110"
21.0196833333333,15,69,0.97,58,"undefined","FILL",NA,NA,"1","125"
21.0196833333333,15,69,0.54,59,"undefined","SUBJ",NA,NA,"1","29"
21.0196833333333,15,69,0.22,60,"undefined","WH",NA,NA,"1","30"
21.0196833333333,2,69,0.84,61,"undefined","WH",NA,NA,"1","18"
21.0196833333333,2,69,0.93,62,"undefined","FILL",NA,NA,"1","136"
21.0196833333333,2,69,0.25,63,"undefined","CNPC",NA,NA,"1","16"
21.0196833333333,2,69,0.64,64,"undefined","SUBJ",NA,NA,"1","17"
21.0196833333333,2,69,0.87,65,"undefined","FILL",NA,NA,"1","106"
21.0196833333333,2,69,0.9,66,"undefined","FILL",NA,NA,"1","121"
21.0196833333333,3,69,0.59,67,"undefined","SUBJ",NA,NA,"1","20"
21.0196833333333,3,69,0.98,68,"undefined","FILL",NA,NA,"1","107"
21.0196833333333,3,69,0.19,69,"undefined","CNPC",NA,NA,"1","19"
21.0196833333333,3,69,0.54,70,"undefined","WH",NA,NA,"1","21"
21.0196833333333,3,69,0.98,71,"undefined","FILL",NA,NA,"1","122"
21.0196833333333,3,69,0.96,72,"undefined","FILL",NA,NA,"1","137"
21.0196833333333,4,69,0.87,73,"undefined","FILL",NA,NA,"1","133"
21.0196833333333,4,69,0.88,74,"undefined","FILL",NA,NA,"1","103"
21.0196833333333,4,69,0.64,75,"undefined","WH",NA,NA,"1","9"
21.0196833333333,4,69,1,76,"undefined","FILL",NA,NA,"1","118"
21.0196833333333,4,69,0.56,77,"undefined","SUBJ",NA,NA,"1","8"
21.0196833333333,4,69,0.39,78,"undefined","CNPC",NA,NA,"1","7"
21.0196833333333,4,69,0,79,"undefined","UNGRAM",NA,NA,"99","993"
21.0196833333333,4,69,0.95,80,"undefined","FILL",NA,NA,"99","993"
21.0196833333333,5,69,0.53,81,"undefined","SUBJ",NA,NA,"1","32"
21.0196833333333,5,69,0.36,82,"undefined","CNPC",NA,NA,"1","31"
21.0196833333333,5,69,0.97,83,"undefined","FILL",NA,NA,"1","111"
21.0196833333333,5,69,0.37,84,"undefined","WH",NA,NA,"1","33"
21.0196833333333,5,69,0.95,85,"undefined","FILL",NA,NA,"1","126"
21.0196833333333,5,69,0.95,86,"undefined","FILL",NA,NA,"1","141"
21.0196833333333,6,69,0.53,87,"undefined","SUBJ",NA,NA,"1","41"
21.0196833333333,6,69,0.99,88,"undefined","FILL",NA,NA,"1","144"
21.0196833333333,6,69,0.28,89,"undefined","FILL",NA,NA,"1","114"
21.0196833333333,6,69,0.97,90,"undefined","FILL",NA,NA,"1","129"
21.0196833333333,6,69,0.56,91,"undefined","WH",NA,NA,"1","42"
21.0196833333333,6,69,0.21,92,"undefined","CNPC",NA,NA,"1","40"
21.0196833333333,7,69,0.59,93,"undefined","SUBJ",NA,NA,"1","26"
21.0196833333333,7,69,0.97,94,"undefined","FILL",NA,NA,"1","124"
21.0196833333333,7,69,0.95,95,"undefined","FILL",NA,NA,"1","109"
21.0196833333333,7,69,0.97,96,"undefined","FILL",NA,NA,"1","139"
21.0196833333333,7,69,0.53,97,"undefined","WH",NA,NA,"1","27"
21.0196833333333,7,69,0.31,98,"undefined","CNPC",NA,NA,"1","25"
28.5579,1,70,1,1,"undefined","CNPC",NA,NA,"1","25"
28.5579,1,70,0.71,2,"undefined","SUBJ",NA,NA,"1","26"
28.5579,1,70,1,3,"undefined","FILL",NA,NA,"1","109"
28.5579,1,70,1,4,"undefined","FILL",NA,NA,"1","124"
28.5579,1,70,1,5,"undefined","FILL",NA,NA,"1","139"
28.5579,1,70,1,6,"undefined","WH",NA,NA,"1","27"
28.5579,8,70,1,7,"undefined","FILL",NA,NA,"1","115"
28.5579,8,70,1,8,"undefined","FILL",NA,NA,"1","145"
28.5579,8,70,0.46,9,"undefined","SUBJ",NA,NA,"1","44"
28.5579,8,70,1,10,"undefined","CNPC",NA,NA,"1","43"
28.5579,8,70,0.73,11,"undefined","WH",NA,NA,"1","45"
28.5579,8,70,0.97,12,"undefined","FILL",NA,NA,"1","130"
28.5579,9,70,1,13,"undefined","FILL",NA,NA,"1","114"
28.5579,9,70,0.63,14,"undefined","CNPC",NA,NA,"1","40"
28.5579,9,70,0.76,15,"undefined","WH",NA,NA,"1","42"
28.5579,9,70,0.81,16,"undefined","SUBJ",NA,NA,"1","41"
28.5579,9,70,1,17,"undefined","FILL",NA,NA,"1","144"
28.5579,9,70,1,18,"undefined","FILL",NA,NA,"1","129"
28.5579,10,70,0.98,19,"undefined","FILL",NA,NA,"1","107"
28.5579,10,70,0.98,20,"undefined","FILL",NA,NA,"1","137"
28.5579,10,70,1,21,"undefined","FILL",NA,NA,"1","122"
28.5579,10,70,0.83,22,"undefined","CNPC",NA,NA,"1","19"
28.5579,10,70,1,23,"undefined","SUBJ",NA,NA,"1","20"
28.5579,10,70,1,24,"undefined","WH",NA,NA,"1","21"
28.5579,11,70,1,25,"undefined","WH",NA,NA,"1","33"
28.5579,11,70,1,26,"undefined","FILL",NA,NA,"1","126"
28.5579,11,70,0.89,27,"undefined","SUBJ",NA,NA,"1","32"
28.5579,11,70,1,28,"undefined","CNPC",NA,NA,"1","31"
28.5579,11,70,1,29,"undefined","FILL",NA,NA,"1","111"
28.5579,11,70,1,30,"undefined","FILL",NA,NA,"1","141"
28.5579,12,70,1,31,"undefined","FILL",NA,NA,"1","120"
28.5579,12,70,1,32,"undefined","CNPC",NA,NA,"1","13"
28.5579,12,70,1,33,"undefined","SUBJ",NA,NA,"1","14"
28.5579,12,70,1,34,"undefined","WH",NA,NA,"1","15"
28.5579,12,70,1,35,"undefined","FILL",NA,NA,"1","135"
