"Answer.time_in_minutes","item_number","first_response_value","wrong_attempts","condition","list_number","trial_sequence_total","Answer.condition","workerid","block_sequence","response"
17.69231667,"31",NA,NA,"CNPC","1",32,"undefined",35,14,1
17.69231667,"111",NA,NA,"FILL","1",33,"undefined",35,14,1
17.69231667,"126",NA,NA,"UNGRAM","1",34,"undefined",35,14,0.03
17.69231667,"32",NA,NA,"SUBJ","1",35,"undefined",35,14,1
17.69231667,"29",NA,NA,"SUBJ","1",36,"undefined",35,15,0.64
17.69231667,"110",NA,NA,"FILL","1",37,"undefined",35,15,1
17.69231667,"125",NA,NA,"UNGRAM","1",38,"undefined",35,15,0.05
17.69231667,"30",NA,NA,"WH","1",39,"undefined",35,15,1
17.69231667,"28",NA,NA,"CNPC","1",40,"undefined",35,15,1
17.69231667,"24",NA,NA,"WH","1",41,"undefined",35,16,1
17.69231667,"123",NA,NA,"UNGRAM","1",42,"undefined",35,16,0
17.69231667,"23",NA,NA,"SUBJ","1",43,"undefined",35,16,1
17.69231667,"108",NA,NA,"FILL","1",44,"undefined",35,16,1
17.69231667,"22",NA,NA,"CNPC","1",45,"undefined",35,16,1
17.69231667,"12",NA,NA,"WH","1",46,"undefined",35,3,1
17.69231667,"104",NA,NA,"FILL","1",47,"undefined",35,3,1
17.69231667,"11",NA,NA,"SUBJ","1",48,"undefined",35,3,1
17.69231667,"119",NA,NA,"UNGRAM","1",49,"undefined",35,3,0.05
17.69231667,"10",NA,NA,"CNPC","1",50,"undefined",35,3,1
17.69231667,"4",NA,NA,"CNPC","1",51,"undefined",35,4,1
17.69231667,"6",NA,NA,"WH","1",52,"undefined",35,4,1
17.69231667,"117",NA,NA,"UNGRAM","1",53,"undefined",35,4,0.03
17.69231667,"102",NA,NA,"FILL","1",54,"undefined",35,4,1
17.69231667,"5",NA,NA,"SUBJ","1",55,"undefined",35,4,0.45
17.69231667,"26",NA,NA,"SUBJ","1",56,"undefined",35,5,0.33
17.69231667,"109",NA,NA,"FILL","1",57,"undefined",35,5,1
17.69231667,"124",NA,NA,"UNGRAM","1",58,"undefined",35,5,0.19
17.69231667,"25",NA,NA,"CNPC","1",59,"undefined",35,5,1
17.69231667,"27",NA,NA,"WH","1",60,"undefined",35,5,1
17.69231667,"7",NA,NA,"CNPC","1",61,"undefined",35,6,1
17.69231667,"8",NA,NA,"SUBJ","1",62,"undefined",35,6,0.84
17.69231667,"103",NA,NA,"FILL","1",63,"undefined",35,6,1
17.69231667,"9",NA,NA,"WH","1",64,"undefined",35,6,1
17.69231667,"118",NA,NA,"UNGRAM","1",65,"undefined",35,6,0.15
17.69231667,"45",NA,NA,"WH","1",66,"undefined",35,7,1
17.69231667,"115",NA,NA,"FILL","1",67,"undefined",35,7,1
17.69231667,"44",NA,NA,"SUBJ","1",68,"undefined",35,7,1
17.69231667,"130",NA,NA,"UNGRAM","1",69,"undefined",35,7,0.11
17.69231667,"43",NA,NA,"CNPC","1",70,"undefined",35,7,1
17.69231667,"13",NA,NA,"CNPC","1",71,"undefined",35,8,1
17.69231667,"15",NA,NA,"WH","1",72,"undefined",35,8,1
17.69231667,"105",NA,NA,"FILL","1",73,"undefined",35,8,0.92
17.69231667,"14",NA,NA,"SUBJ","1",74,"undefined",35,8,0.87
17.69231667,"120",NA,NA,"UNGRAM","1",75,"undefined",35,8,0.16
5.544283333,"103",NA,NA,"FILL","1",1,"undefined",36,2,1
5.544283333,"8",NA,NA,"SUBJ","1",2,"undefined",36,2,0.96
5.544283333,"7",NA,NA,"CNPC","1",3,"undefined",36,2,0.97
5.544283333,"118",NA,NA,"UNGRAM","1",4,"undefined",36,2,0.1
5.544283333,"9",NA,NA,"WH","1",5,"undefined",36,2,0.71
5.544283333,"117",NA,NA,"UNGRAM","1",6,"undefined",36,9,0.1
5.544283333,"102",NA,NA,"FILL","1",7,"undefined",36,9,1
5.544283333,"5",NA,NA,"SUBJ","1",8,"undefined",36,9,0.93
5.544283333,"4",NA,NA,"CNPC","1",9,"undefined",36,9,0.9
5.544283333,"6",NA,NA,"WH","1",10,"undefined",36,9,0.92
5.544283333,"130",NA,NA,"UNGRAM","1",11,"undefined",36,10,0.09
5.544283333,"45",NA,NA,"WH","1",12,"undefined",36,10,0.97
5.544283333,"44",NA,NA,"SUBJ","1",13,"undefined",36,10,0.96
5.544283333,"115",NA,NA,"FILL","1",14,"undefined",36,10,0.95
5.544283333,"43",NA,NA,"CNPC","1",15,"undefined",36,10,0.98
5.544283333,"126",NA,NA,"UNGRAM","1",16,"undefined",36,11,0.03
5.544283333,"111",NA,NA,"FILL","1",17,"undefined",36,11,0.92
5.544283333,"31",NA,NA,"CNPC","1",18,"undefined",36,11,0.97
5.544283333,"32",NA,NA,"SUBJ","1",19,"undefined",36,11,0.89
5.544283333,"33",NA,NA,"WH","1",20,"undefined",36,11,0.94
5.544283333,"30",NA,NA,"WH","1",21,"undefined",36,12,0.98
5.544283333,"29",NA,NA,"SUBJ","1",22,"undefined",36,12,0.94
5.544283333,"125",NA,NA,"UNGRAM","1",23,"undefined",36,12,0.06
5.544283333,"110",NA,NA,"FILL","1",24,"undefined",36,12,0.98
5.544283333,"28",NA,NA,"CNPC","1",25,"undefined",36,12,0.94
5.544283333,"104",NA,NA,"FILL","1",26,"undefined",36,13,0.95
5.544283333,"10",NA,NA,"CNPC","1",27,"undefined",36,13,0.97
5.544283333,"12",NA,NA,"WH","1",28,"undefined",36,13,0.98
5.544283333,"11",NA,NA,"SUBJ","1",29,"undefined",36,13,0.97
5.544283333,"119",NA,NA,"UNGRAM","1",30,"undefined",36,13,0.09
5.544283333,"106",NA,NA,"FILL","1",31,"undefined",36,14,0.93
5.544283333,"121",NA,NA,"UNGRAM","1",32,"undefined",36,14,0.01
5.544283333,"18",NA,NA,"WH","1",33,"undefined",36,14,0.96
5.544283333,"17",NA,NA,"SUBJ","1",34,"undefined",36,14,0.95
5.544283333,"16",NA,NA,"CNPC","1",35,"undefined",36,14,0.98
5.544283333,"20",NA,NA,"SUBJ","1",36,"undefined",36,15,0.97
5.544283333,"19",NA,NA,"CNPC","1",37,"undefined",36,15,0.97
5.544283333,"122",NA,NA,"UNGRAM","1",38,"undefined",36,15,0.02
5.544283333,"21",NA,NA,"WH","1",39,"undefined",36,15,0.97
5.544283333,"107",NA,NA,"FILL","1",40,"undefined",36,15,0.97
5.544283333,"109",NA,NA,"FILL","1",41,"undefined",36,16,0.98
5.544283333,"26",NA,NA,"SUBJ","1",42,"undefined",36,16,0.99
5.544283333,"27",NA,NA,"WH","1",43,"undefined",36,16,0.95
5.544283333,"124",NA,NA,"UNGRAM","1",44,"undefined",36,16,0.02
5.544283333,"25",NA,NA,"CNPC","1",45,"undefined",36,16,0.94
5.544283333,"108",NA,NA,"FILL","1",46,"undefined",36,3,0.97
5.544283333,"24",NA,NA,"WH","1",47,"undefined",36,3,0.95
5.544283333,"22",NA,NA,"CNPC","1",48,"undefined",36,3,0.94
5.544283333,"23",NA,NA,"SUBJ","1",49,"undefined",36,3,0.98
5.544283333,"123",NA,NA,"UNGRAM","1",50,"undefined",36,3,0.04
5.544283333,"127",NA,NA,"UNGRAM","1",51,"undefined",36,4,0.09
5.544283333,"36",NA,NA,"WH","1",52,"undefined",36,4,0.96
5.544283333,"34",NA,NA,"CNPC","1",53,"undefined",36,4,0.98
5.544283333,"112",NA,NA,"FILL","1",54,"undefined",36,4,0.94
5.544283333,"35",NA,NA,"SUBJ","1",55,"undefined",36,4,0.97
5.544283333,"42",NA,NA,"WH","1",56,"undefined",36,5,0.94
5.544283333,"129",NA,NA,"UNGRAM","1",57,"undefined",36,5,0.09
5.544283333,"40",NA,NA,"CNPC","1",58,"undefined",36,5,0.95
5.544283333,"114",NA,NA,"FILL","1",59,"undefined",36,5,0.96
5.544283333,"41",NA,NA,"SUBJ","1",60,"undefined",36,5,0.96
5.544283333,"113",NA,NA,"FILL","1",61,"undefined",36,6,0.96
5.544283333,"128",NA,NA,"UNGRAM","1",62,"undefined",36,6,0.05
5.544283333,"37",NA,NA,"CNPC","1",63,"undefined",36,6,0.9
5.544283333,"38",NA,NA,"SUBJ","1",64,"undefined",36,6,0.96
5.544283333,"39",NA,NA,"WH","1",65,"undefined",36,6,0.97
5.544283333,"101",NA,NA,"FILL","1",66,"undefined",36,7,0.97
5.544283333,"116",NA,NA,"UNGRAM","1",67,"undefined",36,7,0.05
5.544283333,"2",NA,NA,"SUBJ","1",68,"undefined",36,7,0.95
5.544283333,"3",NA,NA,"WH","1",69,"undefined",36,7,0.96
5.544283333,"1",NA,NA,"CNPC","1",70,"undefined",36,7,0.98
5.544283333,"14",NA,NA,"SUBJ","1",71,"undefined",36,8,0.97
5.544283333,"120",NA,NA,"UNGRAM","1",72,"undefined",36,8,0.07
5.544283333,"105",NA,NA,"FILL","1",73,"undefined",36,8,0.98
5.544283333,"15",NA,NA,"WH","1",74,"undefined",36,8,0.97
5.544283333,"13",NA,NA,"CNPC","1",75,"undefined",36,8,0.97
7.546066667,"128",NA,NA,"UNGRAM","1",1,"undefined",37,2,0.02
7.546066667,"37",NA,NA,"CNPC","1",2,"undefined",37,2,0.29
7.546066667,"39",NA,NA,"WH","1",3,"undefined",37,2,0.22
7.546066667,"38",NA,NA,"SUBJ","1",4,"undefined",37,2,0.34
7.546066667,"113",NA,NA,"FILL","1",5,"undefined",37,2,1
7.546066667,"127",NA,NA,"UNGRAM","1",6,"undefined",37,9,0.05
7.546066667,"34",NA,NA,"CNPC","1",7,"undefined",37,9,0.54
7.546066667,"112",NA,NA,"FILL","1",8,"undefined",37,9,1
7.546066667,"36",NA,NA,"WH","1",9,"undefined",37,9,0.36
7.546066667,"35",NA,NA,"SUBJ","1",10,"undefined",37,9,0.54
7.546066667,"122",NA,NA,"UNGRAM","1",11,"undefined",37,10,0.02
7.546066667,"20",NA,NA,"SUBJ","1",12,"undefined",37,10,0.58
7.546066667,"19",NA,NA,"CNPC","1",13,"undefined",37,10,0.31
7.546066667,"107",NA,NA,"FILL","1",14,"undefined",37,10,0.91
7.546066667,"21",NA,NA,"WH","1",15,"undefined",37,10,0.34
7.546066667,"106",NA,NA,"FILL","1",16,"undefined",37,11,0.94
7.546066667,"16",NA,NA,"CNPC","1",17,"undefined",37,11,0.34
7.546066667,"121",NA,NA,"UNGRAM","1",18,"undefined",37,11,0.04
7.546066667,"18",NA,NA,"WH","1",19,"undefined",37,11,0.49
7.546066667,"17",NA,NA,"SUBJ","1",20,"undefined",37,11,0.7
7.546066667,"41",NA,NA,"SUBJ","1",21,"undefined",37,12,0.51
7.546066667,"114",NA,NA,"FILL","1",22,"undefined",37,12,0.97
7.546066667,"129",NA,NA,"UNGRAM","1",23,"undefined",37,12,0.05
7.546066667,"42",NA,NA,"WH","1",24,"undefined",37,12,0.63
7.546066667,"40",NA,NA,"CNPC","1",25,"undefined",37,12,0.74
7.546066667,"104",NA,NA,"FILL","1",26,"undefined",37,13,0.78
7.546066667,"119",NA,NA,"UNGRAM","1",27,"undefined",37,13,0.11
7.546066667,"10",NA,NA,"CNPC","1",28,"undefined",37,13,0.35
7.546066667,"12",NA,NA,"WH","1",29,"undefined",37,13,0.55
7.546066667,"11",NA,NA,"SUBJ","1",30,"undefined",37,13,0.59
7.546066667,"22",NA,NA,"CNPC","1",31,"undefined",37,14,0.7
7.546066667,"123",NA,NA,"UNGRAM","1",32,"undefined",37,14,0.01
7.546066667,"24",NA,NA,"WH","1",33,"undefined",37,14,0.67
7.546066667,"23",NA,NA,"SUBJ","1",34,"undefined",37,14,0.87
7.546066667,"108",NA,NA,"FILL","1",35,"undefined",37,14,0.84
7.546066667,"32",NA,NA,"SUBJ","1",36,"undefined",37,15,0.36
7.546066667,"31",NA,NA,"CNPC","1",37,"undefined",37,15,0.66
7.546066667,"33",NA,NA,"WH","1",38,"undefined",37,15,0.42
7.546066667,"126",NA,NA,"UNGRAM","1",39,"undefined",37,15,0.01
7.546066667,"111",NA,NA,"FILL","1",40,"undefined",37,15,0.95
7.546066667,"105",NA,NA,"FILL","1",41,"undefined",37,16,0.6
7.546066667,"120",NA,NA,"UNGRAM","1",42,"undefined",37,16,0.05
7.546066667,"15",NA,NA,"WH","1",43,"undefined",37,16,0.6
7.546066667,"14",NA,NA,"SUBJ","1",44,"undefined",37,16,0.61
7.546066667,"13",NA,NA,"CNPC","1",45,"undefined",37,16,0.52
7.546066667,"102",NA,NA,"FILL","1",46,"undefined",37,3,0.76
7.546066667,"4",NA,NA,"CNPC","1",47,"undefined",37,3,0.34
7.546066667,"6",NA,NA,"WH","1",48,"undefined",37,3,0.23
7.546066667,"117",NA,NA,"UNGRAM","1",49,"undefined",37,3,0.02
7.546066667,"5",NA,NA,"SUBJ","1",50,"undefined",37,3,0.62
7.546066667,"3",NA,NA,"WH","1",51,"undefined",37,4,0.49
7.546066667,"116",NA,NA,"UNGRAM","1",52,"undefined",37,4,0.03
7.546066667,"101",NA,NA,"FILL","1",53,"undefined",37,4,0.74
7.546066667,"2",NA,NA,"SUBJ","1",54,"undefined",37,4,0.65
7.546066667,"1",NA,NA,"CNPC","1",55,"undefined",37,4,0.39
7.546066667,"44",NA,NA,"SUBJ","1",56,"undefined",37,5,0.5
7.546066667,"45",NA,NA,"WH","1",57,"undefined",37,5,0.31
7.546066667,"115",NA,NA,"FILL","1",58,"undefined",37,5,0.86
7.546066667,"43",NA,NA,"CNPC","1",59,"undefined",37,5,0.66
7.546066667,"130",NA,NA,"UNGRAM","1",60,"undefined",37,5,0.03
7.546066667,"109",NA,NA,"FILL","1",61,"undefined",37,6,0.86
7.546066667,"124",NA,NA,"UNGRAM","1",62,"undefined",37,6,0.05
7.546066667,"27",NA,NA,"WH","1",63,"undefined",37,6,0.15
7.546066667,"25",NA,NA,"CNPC","1",64,"undefined",37,6,0.13
7.546066667,"26",NA,NA,"SUBJ","1",65,"undefined",37,6,0.52
7.546066667,"30",NA,NA,"WH","1",66,"undefined",37,7,0.42
7.546066667,"29",NA,NA,"SUBJ","1",67,"undefined",37,7,0.61
7.546066667,"28",NA,NA,"CNPC","1",68,"undefined",37,7,0.76
7.546066667,"110",NA,NA,"FILL","1",69,"undefined",37,7,0.94
7.546066667,"125",NA,NA,"UNGRAM","1",70,"undefined",37,7,0.02
7.546066667,"118",NA,NA,"UNGRAM","1",71,"undefined",37,8,0.03
7.546066667,"103",NA,NA,"FILL","1",72,"undefined",37,8,0.81
7.546066667,"9",NA,NA,"WH","1",73,"undefined",37,8,0.51
7.546066667,"7",NA,NA,"CNPC","1",74,"undefined",37,8,0.3
7.546066667,"8",NA,NA,"SUBJ","1",75,"undefined",37,8,0.66
16.72013333,"110",NA,NA,"FILL","1",1,"undefined",38,2,0.99
16.72013333,"125",NA,NA,"UNGRAM","1",2,"undefined",38,2,0.03
16.72013333,"28",NA,NA,"CNPC","1",3,"undefined",38,2,0.25
16.72013333,"30",NA,NA,"WH","1",4,"undefined",38,2,0.36
16.72013333,"29",NA,NA,"SUBJ","1",5,"undefined",38,2,0.01
16.72013333,"11",NA,NA,"SUBJ","1",6,"undefined",38,9,0.7
16.72013333,"10",NA,NA,"CNPC","1",7,"undefined",38,9,0.48
16.72013333,"119",NA,NA,"UNGRAM","1",8,"undefined",38,9,0.01
16.72013333,"104",NA,NA,"FILL","1",9,"undefined",38,9,0.99
16.72013333,"12",NA,NA,"WH","1",10,"undefined",38,9,0.19
16.72013333,"36",NA,NA,"WH","1",11,"undefined",38,10,0.23
16.72013333,"34",NA,NA,"CNPC","1",12,"undefined",38,10,0.12
16.72013333,"127",NA,NA,"UNGRAM","1",13,"undefined",38,10,0.01
16.72013333,"112",NA,NA,"FILL","1",14,"undefined",38,10,0.92
16.72013333,"35",NA,NA,"SUBJ","1",15,"undefined",38,10,0.26
16.72013333,"108",NA,NA,"FILL","1",16,"undefined",38,11,0.89
16.72013333,"123",NA,NA,"UNGRAM","1",17,"undefined",38,11,0.06
16.72013333,"24",NA,NA,"WH","1",18,"undefined",38,11,0.18
16.72013333,"23",NA,NA,"SUBJ","1",19,"undefined",38,11,0.71
16.72013333,"22",NA,NA,"CNPC","1",20,"undefined",38,11,0.02
16.72013333,"45",NA,NA,"WH","1",21,"undefined",38,12,0.28
16.72013333,"130",NA,NA,"UNGRAM","1",22,"undefined",38,12,0.02
16.72013333,"44",NA,NA,"SUBJ","1",23,"undefined",38,12,0.22
16.72013333,"43",NA,NA,"CNPC","1",24,"undefined",38,12,0.22
16.72013333,"115",NA,NA,"FILL","1",25,"undefined",38,12,0.82
16.72013333,"25",NA,NA,"CNPC","1",26,"undefined",38,13,0.77
16.72013333,"109",NA,NA,"FILL","1",27,"undefined",38,13,0.72
16.72013333,"26",NA,NA,"SUBJ","1",28,"undefined",38,13,0.87
16.72013333,"124",NA,NA,"UNGRAM","1",29,"undefined",38,13,0.02
16.72013333,"27",NA,NA,"WH","1",30,"undefined",38,13,0.75
16.72013333,"38",NA,NA,"SUBJ","1",31,"undefined",38,14,0.31
16.72013333,"128",NA,NA,"UNGRAM","1",32,"undefined",38,14,0
16.72013333,"113",NA,NA,"FILL","1",33,"undefined",38,14,0.98
16.72013333,"37",NA,NA,"CNPC","1",34,"undefined",38,14,0.73
16.72013333,"39",NA,NA,"WH","1",35,"undefined",38,14,0.74
16.72013333,"3",NA,NA,"WH","1",36,"undefined",38,15,0.77
16.72013333,"1",NA,NA,"CNPC","1",37,"undefined",38,15,0.81
16.72013333,"116",NA,NA,"UNGRAM","1",38,"undefined",38,15,0.09
16.72013333,"101",NA,NA,"FILL","1",39,"undefined",38,15,0.99
16.72013333,"2",NA,NA,"SUBJ","1",40,"undefined",38,15,0.28
16.72013333,"16",NA,NA,"CNPC","1",41,"undefined",38,16,0.31
16.72013333,"18",NA,NA,"WH","1",42,"undefined",38,16,0.27
16.72013333,"121",NA,NA,"UNGRAM","1",43,"undefined",38,16,0
16.72013333,"106",NA,NA,"FILL","1",44,"undefined",38,16,0.99
16.72013333,"17",NA,NA,"SUBJ","1",45,"undefined",38,16,0.27
16.72013333,"111",NA,NA,"FILL","1",46,"undefined",38,3,0.79
16.72013333,"31",NA,NA,"CNPC","1",47,"undefined",38,3,0.18
16.72013333,"32",NA,NA,"SUBJ","1",48,"undefined",38,3,0.07
16.72013333,"33",NA,NA,"WH","1",49,"undefined",38,3,0.44
16.72013333,"126",NA,NA,"UNGRAM","1",50,"undefined",38,3,0.01
16.72013333,"21",NA,NA,"WH","1",51,"undefined",38,4,0.62
16.72013333,"20",NA,NA,"SUBJ","1",52,"undefined",38,4,0.05
16.72013333,"107",NA,NA,"FILL","1",53,"undefined",38,4,0.71
16.72013333,"122",NA,NA,"UNGRAM","1",54,"undefined",38,4,0.77
16.72013333,"19",NA,NA,"CNPC","1",55,"undefined",38,4,0.27
16.72013333,"114",NA,NA,"FILL","1",56,"undefined",38,5,0.9
16.72013333,"129",NA,NA,"UNGRAM","1",57,"undefined",38,5,0.15
16.72013333,"40",NA,NA,"CNPC","1",58,"undefined",38,5,0.78
16.72013333,"41",NA,NA,"SUBJ","1",59,"undefined",38,5,0.77
16.72013333,"42",NA,NA,"WH","1",60,"undefined",38,5,0.68
16.72013333,"105",NA,NA,"FILL","1",61,"undefined",38,6,1
16.72013333,"14",NA,NA,"SUBJ","1",62,"undefined",38,6,0.46
16.72013333,"120",NA,NA,"UNGRAM","1",63,"undefined",38,6,0.14
16.72013333,"13",NA,NA,"CNPC","1",64,"undefined",38,6,0.99
16.72013333,"15",NA,NA,"WH","1",65,"undefined",38,6,0.72
16.72013333,"5",NA,NA,"SUBJ","1",66,"undefined",38,7,0.73
16.72013333,"117",NA,NA,"UNGRAM","1",67,"undefined",38,7,0.01
16.72013333,"4",NA,NA,"CNPC","1",68,"undefined",38,7,0.28
16.72013333,"102",NA,NA,"FILL","1",69,"undefined",38,7,0.87
16.72013333,"6",NA,NA,"WH","1",70,"undefined",38,7,0.97
16.72013333,"8",NA,NA,"SUBJ","1",71,"undefined",38,8,0.68
16.72013333,"118",NA,NA,"UNGRAM","1",72,"undefined",38,8,0.02
16.72013333,"9",NA,NA,"WH","1",73,"undefined",38,8,0.26
16.72013333,"103",NA,NA,"FILL","1",74,"undefined",38,8,0.96
16.72013333,"7",NA,NA,"CNPC","1",75,"undefined",38,8,0.97
23.01293333,"34",NA,NA,"CNPC","1",1,"undefined",39,2,0.99
23.01293333,"35",NA,NA,"SUBJ","1",2,"undefined",39,2,0.01
23.01293333,"112",NA,NA,"FILL","1",3,"undefined",39,2,1
23.01293333,"36",NA,NA,"WH","1",4,"undefined",39,2,1
23.01293333,"127",NA,NA,"UNGRAM","1",5,"undefined",39,2,0
23.01293333,"18",NA,NA,"WH","1",6,"undefined",39,9,0.47
23.01293333,"17",NA,NA,"SUBJ","1",7,"undefined",39,9,0.13
23.01293333,"106",NA,NA,"FILL","1",8,"undefined",39,9,1
23.01293333,"16",NA,NA,"CNPC","1",9,"undefined",39,9,0.16
23.01293333,"121",NA,NA,"UNGRAM","1",10,"undefined",39,9,0
23.01293333,"123",NA,NA,"UNGRAM","1",11,"undefined",39,10,0
23.01293333,"23",NA,NA,"SUBJ","1",12,"undefined",39,10,0.86
23.01293333,"108",NA,NA,"FILL","1",13,"undefined",39,10,1
23.01293333,"24",NA,NA,"WH","1",14,"undefined",39,10,0.98
23.01293333,"22",NA,NA,"CNPC","1",15,"undefined",39,10,0.18
23.01293333,"14",NA,NA,"SUBJ","1",16,"undefined",39,11,0.48
23.01293333,"13",NA,NA,"CNPC","1",17,"undefined",39,11,0.25
23.01293333,"15",NA,NA,"WH","1",18,"undefined",39,11,1
23.01293333,"105",NA,NA,"FILL","1",19,"undefined",39,11,0.96
23.01293333,"120",NA,NA,"UNGRAM","1",20,"undefined",39,11,0
23.01293333,"122",NA,NA,"UNGRAM","1",21,"undefined",39,12,0
23.01293333,"19",NA,NA,"CNPC","1",22,"undefined",39,12,1
23.01293333,"107",NA,NA,"FILL","1",23,"undefined",39,12,1
23.01293333,"21",NA,NA,"WH","1",24,"undefined",39,12,0.99
23.01293333,"20",NA,NA,"SUBJ","1",25,"undefined",39,12,0.24
23.01293333,"30",NA,NA,"WH","1",26,"undefined",39,13,0.99
23.01293333,"125",NA,NA,"UNGRAM","1",27,"undefined",39,13,0
23.01293333,"29",NA,NA,"SUBJ","1",28,"undefined",39,13,0.87
23.01293333,"110",NA,NA,"FILL","1",29,"undefined",39,13,1
23.01293333,"28",NA,NA,"CNPC","1",30,"undefined",39,13,1
23.01293333,"40",NA,NA,"CNPC","1",31,"undefined",39,14,1
23.01293333,"41",NA,NA,"SUBJ","1",32,"undefined",39,14,0.16
23.01293333,"114",NA,NA,"FILL","1",33,"undefined",39,14,1
23.01293333,"42",NA,NA,"WH","1",34,"undefined",39,14,1
23.01293333,"129",NA,NA,"UNGRAM","1",35,"undefined",39,14,0
23.01293333,"115",NA,NA,"FILL","1",36,"undefined",39,15,1
23.01293333,"43",NA,NA,"CNPC","1",37,"undefined",39,15,1
23.01293333,"44",NA,NA,"SUBJ","1",38,"undefined",39,15,0.32
23.01293333,"130",NA,NA,"UNGRAM","1",39,"undefined",39,15,0
23.01293333,"45",NA,NA,"WH","1",40,"undefined",39,15,1
23.01293333,"104",NA,NA,"FILL","1",41,"undefined",39,16,1
23.01293333,"10",NA,NA,"CNPC","1",42,"undefined",39,16,1
23.01293333,"119",NA,NA,"UNGRAM","1",43,"undefined",39,16,0
23.01293333,"11",NA,NA,"SUBJ","1",44,"undefined",39,16,0.72
23.01293333,"12",NA,NA,"WH","1",45,"undefined",39,16,1
23.01293333,"102",NA,NA,"FILL","1",46,"undefined",39,3,1
23.01293333,"4",NA,NA,"CNPC","1",47,"undefined",39,3,0.6
23.01293333,"117",NA,NA,"UNGRAM","1",48,"undefined",39,3,0
23.01293333,"6",NA,NA,"WH","1",49,"undefined",39,3,0.63
23.01293333,"5",NA,NA,"SUBJ","1",50,"undefined",39,3,0.34
23.01293333,"25",NA,NA,"CNPC","1",51,"undefined",39,4,0.92
23.01293333,"27",NA,NA,"WH","1",52,"undefined",39,4,1
23.01293333,"26",NA,NA,"SUBJ","1",53,"undefined",39,4,0.8
23.01293333,"109",NA,NA,"FILL","1",54,"undefined",39,4,1
23.01293333,"124",NA,NA,"UNGRAM","1",55,"undefined",39,4,0
23.01293333,"33",NA,NA,"WH","1",56,"undefined",39,5,1
23.01293333,"32",NA,NA,"SUBJ","1",57,"undefined",39,5,0.42
23.01293333,"31",NA,NA,"CNPC","1",58,"undefined",39,5,0.79
23.01293333,"111",NA,NA,"FILL","1",59,"undefined",39,5,1
23.01293333,"126",NA,NA,"UNGRAM","1",60,"undefined",39,5,0.18
23.01293333,"8",NA,NA,"SUBJ","1",61,"undefined",39,6,0.8
23.01293333,"7",NA,NA,"CNPC","1",62,"undefined",39,6,0.47
23.01293333,"9",NA,NA,"WH","1",63,"undefined",39,6,1
23.01293333,"118",NA,NA,"UNGRAM","1",64,"undefined",39,6,0.01
23.01293333,"103",NA,NA,"FILL","1",65,"undefined",39,6,1
23.01293333,"101",NA,NA,"FILL","1",66,"undefined",39,7,1
23.01293333,"1",NA,NA,"CNPC","1",67,"undefined",39,7,0.23
23.01293333,"116",NA,NA,"UNGRAM","1",68,"undefined",39,7,0
23.01293333,"3",NA,NA,"WH","1",69,"undefined",39,7,1
23.01293333,"2",NA,NA,"SUBJ","1",70,"undefined",39,7,0.75
23.01293333,"37",NA,NA,"CNPC","1",71,"undefined",39,8,0.55
23.01293333,"38",NA,NA,"SUBJ","1",72,"undefined",39,8,0.14
23.01293333,"113",NA,NA,"FILL","1",73,"undefined",39,8,1
23.01293333,"39",NA,NA,"WH","1",74,"undefined",39,8,0.35
23.01293333,"128",NA,NA,"UNGRAM","1",75,"undefined",39,8,0
14.40873333,"9",NA,NA,"WH","1",1,"undefined",40,2,0
14.40873333,"103",NA,NA,"FILL","1",2,"undefined",40,2,0.85
14.40873333,"118",NA,NA,"UNGRAM","1",3,"undefined",40,2,0
14.40873333,"8",NA,NA,"SUBJ","1",4,"undefined",40,2,0.57
14.40873333,"7",NA,NA,"CNPC","1",5,"undefined",40,2,0.33
14.40873333,"30",NA,NA,"WH","1",6,"undefined",40,9,0.86
14.40873333,"110",NA,NA,"FILL","1",7,"undefined",40,9,0.95
14.40873333,"125",NA,NA,"UNGRAM","1",8,"undefined",40,9,0
14.40873333,"28",NA,NA,"CNPC","1",9,"undefined",40,9,0.41
14.40873333,"29",NA,NA,"SUBJ","1",10,"undefined",40,9,0.88
14.40873333,"107",NA,NA,"FILL","1",11,"undefined",40,10,1
14.40873333,"19",NA,NA,"CNPC","1",12,"undefined",40,10,0
14.40873333,"122",NA,NA,"UNGRAM","1",13,"undefined",40,10,0
14.40873333,"21",NA,NA,"WH","1",14,"undefined",40,10,1
14.40873333,"20",NA,NA,"SUBJ","1",15,"undefined",40,10,0.72
14.40873333,"24",NA,NA,"WH","1",16,"undefined",40,11,0.74
14.40873333,"108",NA,NA,"FILL","1",17,"undefined",40,11,1
14.40873333,"23",NA,NA,"SUBJ","1",18,"undefined",40,11,0.82
14.40873333,"123",NA,NA,"UNGRAM","1",19,"undefined",40,11,0
14.40873333,"22",NA,NA,"CNPC","1",20,"undefined",40,11,0.47
14.40873333,"130",NA,NA,"UNGRAM","1",21,"undefined",40,12,0
14.40873333,"44",NA,NA,"SUBJ","1",22,"undefined",40,12,0.81
14.40873333,"43",NA,NA,"CNPC","1",23,"undefined",40,12,0.14
14.40873333,"45",NA,NA,"WH","1",24,"undefined",40,12,0.95
14.40873333,"115",NA,NA,"FILL","1",25,"undefined",40,12,0.98
14.40873333,"27",NA,NA,"WH","1",26,"undefined",40,13,0.81
14.40873333,"25",NA,NA,"CNPC","1",27,"undefined",40,13,0.24
