Answer.time_in_minutes,block_sequence,workerid,response,trial_sequence_total,Answer.condition,condition,first_response_value,wrong_attempts,list_number,item_number 
13.129633333333333,12,23,0.73,72,undefined,SUBJ,,,1,23
13.129633333333333,12,23,0.95,73,undefined,FILL,,,1,108
13.129633333333333,12,23,0.46,74,undefined,CNPC,,,1,22
13.129633333333333,12,23,0.39,75,undefined,WH,,,1,24
13.129633333333333,12,23,0.94,76,undefined,FILL,,,1,123
13.129633333333333,13,23,0.91,77,undefined,FILL,,,1,143
13.129633333333333,13,23,0.96,78,undefined,FILL,,,1,113
13.129633333333333,13,23,0.29,79,undefined,CNPC,,,1,37
13.129633333333333,13,23,0.59,80,undefined,SUBJ,,,1,38
13.129633333333333,13,23,0.94,81,undefined,FILL,,,1,128
13.129633333333333,13,23,0.4,82,undefined,WH,,,1,39
13.129633333333333,14,23,0.39,83,undefined,WH,,,1,3
13.129633333333333,14,23,0.24,84,undefined,CNPC,,,1,1
13.129633333333333,14,23,0.86,85,undefined,SUBJ,,,1,2
13.129633333333333,14,23,0.94,86,undefined,FILL,,,1,116
13.129633333333333,14,23,0.93,87,undefined,FILL,,,1,101
13.129633333333333,14,23,0.93,88,undefined,FILL,,,1,131
13.129633333333333,14,23,0.15,89,undefined,UNGRAM,,,99,991
13.129633333333333,14,23,0.91,90,undefined,FILL,,,99,991
13.129633333333333,15,23,0.66,91,undefined,CNPC,,,1,10
13.129633333333333,15,23,0.94,92,undefined,FILL,,,1,119
13.129633333333333,15,23,0.99,93,undefined,FILL,,,1,134
13.129633333333333,15,23,0.94,94,undefined,FILL,,,1,104
13.129633333333333,15,23,0.51,95,undefined,SUBJ,,,1,11
13.129633333333333,15,23,0.33,96,undefined,WH,,,1,12
13.129633333333333,15,23,0.06,97,undefined,UNGRAM,,,99,994
13.129633333333333,15,23,0.95,98,undefined,FILL,,,99,994
11.4653,practice,24,0.99,0,undefined,practice_good,,0,practice,practice_good
11.4653,practice,24,0,0,undefined,practice_bad,,0,practice,practice_bad
11.4653,1,24,0.71,1,undefined,WH,,,1,39
11.4653,1,24,0.96,2,undefined,FILL,,,1,143
11.4653,1,24,0.98,3,undefined,FILL,,,1,128
11.4653,1,24,0.84,4,undefined,FILL,,,1,113
11.4653,1,24,0.5,5,undefined,SUBJ,,,1,38
11.4653,1,24,0.59,6,undefined,CNPC,,,1,37
11.4653,2,24,0.99,7,undefined,FILL,,,1,121
11.4653,2,24,0.57,8,undefined,WH,,,1,18
11.4653,2,24,0.97,9,undefined,FILL,,,1,106
11.4653,2,24,0.75,10,undefined,SUBJ,,,1,17
11.4653,2,24,0.67,11,undefined,CNPC,,,1,16
11.4653,2,24,0.99,12,undefined,FILL,,,1,136
11.4653,3,24,0.77,13,undefined,SUBJ,,,1,20
11.4653,3,24,0.98,14,undefined,FILL,,,1,122
11.4653,3,24,0.78,15,undefined,WH,,,1,21
11.4653,3,24,1,16,undefined,FILL,,,1,137
11.4653,3,24,0.98,17,undefined,FILL,,,1,107
11.4653,3,24,0.63,18,undefined,CNPC,,,1,19
11.4653,4,24,0.49,19,undefined,WH,,,1,27
11.4653,4,24,0.99,20,undefined,FILL,,,1,124
11.4653,4,24,0,21,undefined,SUBJ,,,1,26
11.4653,4,24,0.89,22,undefined,CNPC,,,1,25
11.4653,4,24,0.99,23,undefined,FILL,,,1,109
11.4653,4,24,0.98,24,undefined,FILL,,,1,139
11.4653,5,24,0.98,25,undefined,FILL,,,1,117
11.4653,5,24,0.26,26,undefined,SUBJ,,,1,5
11.4653,5,24,0.83,27,undefined,WH,,,1,6
11.4653,5,24,0.99,28,undefined,FILL,,,1,102
11.4653,5,24,0.41,29,undefined,CNPC,,,1,4
11.4653,5,24,0.98,30,undefined,FILL,,,1,132
11.4653,5,24,0.02,31,undefined,UNGRAM,,,99,992
11.4653,5,24,0.98,32,undefined,FILL,,,99,992
11.4653,6,24,0.8,33,undefined,WH,,,1,45
11.4653,6,24,0.99,34,undefined,FILL,,,1,115
11.4653,6,24,1,35,undefined,FILL,,,1,130
11.4653,6,24,0.03,36,undefined,SUBJ,,,1,44
11.4653,6,24,0.98,37,undefined,FILL,,,1,145
11.4653,6,24,0.82,38,undefined,CNPC,,,1,43
11.4653,7,24,0.39,39,undefined,SUBJ,,,1,41
11.4653,7,24,0.75,40,undefined,WH,,,1,42
11.4653,7,24,0.99,41,undefined,FILL,,,1,129
11.4653,7,24,0.75,42,undefined,CNPC,,,1,40
11.4653,7,24,0.99,43,undefined,FILL,,,1,114
11.4653,7,24,0.99,44,undefined,FILL,,,1,144
11.4653,8,24,0.99,45,undefined,FILL,,,1,134
11.4653,8,24,0.99,46,undefined,FILL,,,1,104
11.4653,8,24,0.99,47,undefined,WH,,,1,12
11.4653,8,24,0.18,48,undefined,SUBJ,,,1,11
11.4653,8,24,0.99,49,undefined,FILL,,,1,119
11.4653,8,24,0.8,50,undefined,CNPC,,,1,10
11.4653,8,24,0.01,51,undefined,UNGRAM,,,99,994
11.4653,8,24,1,52,undefined,FILL,,,99,994
11.4653,9,24,1,53,undefined,FILL,,,1,126
11.4653,9,24,0.51,54,undefined,SUBJ,,,1,32
11.4653,9,24,0.98,55,undefined,FILL,,,1,141
11.4653,9,24,0.66,56,undefined,CNPC,,,1,31
11.4653,9,24,0.79,57,undefined,WH,,,1,33
11.4653,9,24,0.99,58,undefined,FILL,,,1,111
11.4653,10,24,0.87,59,undefined,CNPC,,,1,1
11.4653,10,24,0.99,60,undefined,FILL,,,1,101
11.4653,10,24,0.98,61,undefined,FILL,,,1,116
11.4653,10,24,0.89,62,undefined,WH,,,1,3
11.4653,10,24,0.98,63,undefined,FILL,,,1,131
11.4653,10,24,0.11,64,undefined,SUBJ,,,1,2
11.4653,10,24,0,65,undefined,UNGRAM,,,99,991
11.4653,10,24,0.98,66,undefined,FILL,,,99,991
11.4653,11,24,0.9,67,undefined,WH,,,1,36
11.4653,11,24,0.99,68,undefined,CNPC,,,1,34
11.4653,11,24,0.98,69,undefined,FILL,,,1,142
11.4653,11,24,0.98,70,undefined,FILL,,,1,127
11.4653,11,24,0.55,71,undefined,SUBJ,,,1,35
11.4653,11,24,0.98,72,undefined,FILL,,,1,112
11.4653,12,24,0.99,73,undefined,FILL,,,1,105
11.4653,12,24,0.99,74,undefined,FILL,,,1,135
11.4653,12,24,0.75,75,undefined,WH,,,1,15
11.4653,12,24,0.51,76,undefined,SUBJ,,,1,14
11.4653,12,24,0.99,77,undefined,FILL,,,1,120
11.4653,12,24,1,78,undefined,CNPC,,,1,13
11.4653,13,24,0.81,79,undefined,WH,,,1,9
11.4653,13,24,0.65,80,undefined,CNPC,,,1,7
11.4653,13,24,0.99,81,undefined,FILL,,,1,133
11.4653,13,24,0.98,82,undefined,FILL,,,1,103
11.4653,13,24,0.99,83,undefined,FILL,,,1,118
11.4653,13,24,0.5,84,undefined,SUBJ,,,1,8
11.4653,13,24,0.01,85,undefined,UNGRAM,,,99,993
11.4653,13,24,0.9,86,undefined,FILL,,,99,993
11.4653,14,24,0.98,87,undefined,FILL,,,1,125
11.4653,14,24,0.98,88,undefined,FILL,,,1,110
11.4653,14,24,0.04,89,undefined,SUBJ,,,1,29
11.4653,14,24,0.98,90,undefined,FILL,,,1,140
11.4653,14,24,0.92,91,undefined,CNPC,,,1,28
11.4653,14,24,0.79,92,undefined,WH,,,1,30
11.4653,15,24,0.97,93,undefined,SUBJ,,,1,23
11.4653,15,24,0.95,94,undefined,WH,,,1,24
11.4653,15,24,1,95,undefined,FILL,,,1,123
11.4653,15,24,0.93,96,undefined,CNPC,,,1,22
11.4653,15,24,0.99,97,undefined,FILL,,,1,138
11.4653,15,24,0.99,98,undefined,FILL,,,1,108
12.1337,practice,25,0.98,0,undefined,practice_good,,0,practice,practice_good
12.1337,practice,25,0,0,undefined,practice_bad,,0,practice,practice_bad
12.1337,1,25,1,1,undefined,FILL,,,1,139
12.1337,1,25,0,2,undefined,WH,,,1,27
12.1337,1,25,0.76,3,undefined,FILL,,,1,109
12.1337,1,25,0.16,4,undefined,CNPC,,,1,25
12.1337,1,25,0,5,undefined,SUBJ,,,1,26
12.1337,1,25,1,6,undefined,FILL,,,1,124
12.1337,2,25,1,7,undefined,FILL,,,1,116
12.1337,2,25,0,8,undefined,CNPC,,,1,1
12.1337,2,25,0.1,9,undefined,WH,,,1,3
12.1337,2,25,0,10,undefined,SUBJ,,,1,2
12.1337,2,25,1,11,undefined,FILL,,,1,131
12.1337,2,25,0.94,12,undefined,FILL,,,1,101
12.1337,2,25,0,13,undefined,UNGRAM,,,99,991
12.1337,2,25,0.92,14,undefined,FILL,,,99,991
12.1337,3,25,1,15,undefined,FILL,,,1,135
12.1337,3,25,0,16,undefined,SUBJ,,,1,14
12.1337,3,25,1,17,undefined,FILL,,,1,120
12.1337,3,25,0.77,18,undefined,WH,,,1,15
12.1337,3,25,0.95,19,undefined,FILL,,,1,105
12.1337,3,25,0.05,20,undefined,CNPC,,,1,13
12.1337,4,25,0,21,undefined,SUBJ,,,1,44
12.1337,4,25,0.79,22,undefined,WH,,,1,45
12.1337,4,25,1,23,undefined,FILL,,,1,145
12.1337,4,25,1,24,undefined,FILL,,,1,130
12.1337,4,25,0.9,25,undefined,FILL,,,1,115
12.1337,4,25,0,26,undefined,CNPC,,,1,43
12.1337,5,25,0.02,27,undefined,WH,,,1,42
12.1337,5,25,0,28,undefined,SUBJ,,,1,41
12.1337,5,25,1,29,undefined,FILL,,,1,144
12.1337,5,25,0.82,30,undefined,FILL,,,1,114
12.1337,5,25,0.22,31,undefined,CNPC,,,1,40
12.1337,5,25,0.9,32,undefined,FILL,,,1,129
12.1337,6,25,1,33,undefined,FILL,,,1,137
12.1337,6,25,1,34,undefined,FILL,,,1,107
12.1337,6,25,0.77,35,undefined,WH,,,1,21
12.1337,6,25,0.16,36,undefined,CNPC,,,1,19
12.1337,6,25,1,37,undefined,FILL,,,1,122
12.1337,6,25,0,38,undefined,SUBJ,,,1,20
12.1337,7,25,0,39,undefined,SUBJ,,,1,5
12.1337,7,25,1,40,undefined,FILL,,,1,132
12.1337,7,25,0.66,41,undefined,WH,,,1,6
12.1337,7,25,0.13,42,undefined,CNPC,,,1,4
12.1337,7,25,1,43,undefined,FILL,,,1,117
12.1337,7,25,1,44,undefined,FILL,,,1,102
12.1337,7,25,0,45,undefined,UNGRAM,,,99,992
12.1337,7,25,0.99,46,undefined,FILL,,,99,992
12.1337,8,25,0.87,47,undefined,FILL,,,1,121
12.1337,8,25,0,48,undefined,WH,,,1,18
12.1337,8,25,0.91,49,undefined,FILL,,,1,106
12.1337,8,25,0,50,undefined,CNPC,,,1,16
12.1337,8,25,0,51,undefined,SUBJ,,,1,17
12.1337,8,25,1,52,undefined,FILL,,,1,136
12.1337,9,25,0,53,undefined,CNPC,,,1,37
12.1337,9,25,1,54,undefined,FILL,,,1,128
12.1337,9,25,0.82,55,undefined,WH,,,1,39
12.1337,9,25,0.87,56,undefined,FILL,,,1,113
12.1337,9,25,0,57,undefined,SUBJ,,,1,38
12.1337,9,25,1,58,undefined,FILL,,,1,143
12.1337,10,25,1,59,undefined,FILL,,,1,112
12.1337,10,25,1,60,undefined,FILL,,,1,142
12.1337,10,25,0.31,61,undefined,WH,,,1,36
12.1337,10,25,0.01,62,undefined,SUBJ,,,1,35
12.1337,10,25,1,63,undefined,FILL,,,1,127
12.1337,10,25,0.81,64,undefined,CNPC,,,1,34
12.1337,11,25,1,65,undefined,FILL,,,1,133
12.1337,11,25,0,66,undefined,WH,,,1,9
12.1337,11,25,0,67,undefined,SUBJ,,,1,8
12.1337,11,25,0,68,undefined,CNPC,,,1,7
12.1337,11,25,0.89,69,undefined,FILL,,,1,103
12.1337,11,25,1,70,undefined,FILL,,,1,118
12.1337,11,25,0,71,undefined,UNGRAM,,,99,993
12.1337,11,25,0.98,72,undefined,FILL,,,99,993
12.1337,12,25,1,73,undefined,FILL,,,1,134
12.1337,12,25,1,74,undefined,FILL,,,1,104
12.1337,12,25,1,75,undefined,FILL,,,1,119
12.1337,12,25,0.66,76,undefined,WH,,,1,12
12.1337,12,25,0,77,undefined,SUBJ,,,1,11
12.1337,12,25,0,78,undefined,CNPC,,,1,10
12.1337,12,25,0,79,undefined,UNGRAM,,,99,994
12.1337,12,25,1,80,undefined,FILL,,,99,994
12.1337,13,25,0.45,81,undefined,WH,,,1,30
12.1337,13,25,1,82,undefined,FILL,,,1,140
12.1337,13,25,0,83,undefined,SUBJ,,,1,29
12.1337,13,25,1,84,undefined,FILL,,,1,125
12.1337,13,25,1,85,undefined,FILL,,,1,110
12.1337,13,25,0.62,86,undefined,CNPC,,,1,28
12.1337,14,25,0.6,87,undefined,CNPC,,,1,22
12.1337,14,25,1,88,undefined,FILL,,,1,138
12.1337,14,25,0,89,undefined,SUBJ,,,1,23
12.1337,14,25,1,90,undefined,FILL,,,1,123
12.1337,14,25,0.71,91,undefined,WH,,,1,24
12.1337,14,25,1,92,undefined,FILL,,,1,108
12.1337,15,25,0.66,93,undefined,CNPC,,,1,31
12.1337,15,25,0.08,94,undefined,SUBJ,,,1,32
12.1337,15,25,1,95,undefined,FILL,,,1,126
12.1337,15,25,1,96,undefined,FILL,,,1,141
12.1337,15,25,0.88,97,undefined,FILL,,,1,111
12.1337,15,25,0.57,98,undefined,WH,,,1,33
17.622816666666665,practice,26,1,0,undefined,practice_good,,0,practice,practice_good
17.622816666666665,practice,26,0,0,undefined,practice_bad,,0,practice,practice_bad
17.622816666666665,1,26,0.94,1,undefined,FILL,,,1,105
17.622816666666665,1,26,0.07,2,undefined,CNPC,,,1,13
17.622816666666665,1,26,0.5,3,undefined,SUBJ,,,1,14
17.622816666666665,1,26,0.79,4,undefined,WH,,,1,15
17.622816666666665,1,26,1,5,undefined,FILL,,,1,120
17.622816666666665,1,26,1,6,undefined,FILL,,,1,135
17.622816666666665,2,26,0.99,7,undefined,FILL,,,1,115
17.622816666666665,2,26,0.68,8,undefined,SUBJ,,,1,44
17.622816666666665,2,26,0.58,9,undefined,CNPC,,,1,43
17.622816666666665,2,26,1,10,undefined,FILL,,,1,130
17.622816666666665,2,26,0.87,11,undefined,WH,,,1,45
17.622816666666665,2,26,1,12,undefined,FILL,,,1,145
17.622816666666665,3,26,0.63,13,undefined,WH,,,1,27
17.622816666666665,3,26,0.93,14,undefined,SUBJ,,,1,26
17.622816666666665,3,26,1,15,undefined,FILL,,,1,124
17.622816666666665,3,26,0.8,16,undefined,CNPC,,,1,25
17.622816666666665,3,26,1,17,undefined,FILL,,,1,109
17.622816666666665,3,26,1,18,undefined,FILL,,,1,139
17.622816666666665,4,26,0.68,19,undefined,WH,,,1,39
17.622816666666665,4,26,1,20,undefined,FILL,,,1,143
17.622816666666665,4,26,0.87,21,undefined,FILL,,,1,113
17.622816666666665,4,26,0.21,22,undefined,CNPC,,,1,37
17.622816666666665,4,26,1,23,undefined,FILL,,,1,128
17.622816666666665,4,26,0.11,24,undefined,SUBJ,,,1,38
17.622816666666665,5,26,1,25,undefined,FILL,,,1,133
17.622816666666665,5,26,0.78,26,undefined,WH,,,1,9
17.622816666666665,5,26,0.99,27,undefined,FILL,,,1,103
17.622816666666665,5,26,0.16,28,undefined,CNPC,,,1,7
17.622816666666665,5,26,1,29,undefined,FILL,,,1,118
17.622816666666665,5,26,0.34,30,undefined,SUBJ,,,1,8
17.622816666666665,5,26,0,31,undefined,UNGRAM,,,99,993
17.622816666666665,5,26,1,32,undefined,FILL,,,99,993
17.622816666666665,6,26,0.73,33,undefined,WH,,,1,3
17.622816666666665,6,26,0.84,34,undefined,SUBJ,,,1,2
17.622816666666665,6,26,1,35,undefined,FILL,,,1,131
17.622816666666665,6,26,0.24,36,undefined,CNPC,,,1,1
17.622816666666665,6,26,1,37,undefined,FILL,,,1,116
17.622816666666665,6,26,0.88,38,undefined,FILL,,,1,101
17.622816666666665,6,26,0,39,undefined,UNGRAM,,,99,991
17.622816666666665,6,26,1,40,undefined,FILL,,,99,991
17.622816666666665,7,26,0.83,41,undefined,WH,,,1,36
17.622816666666665,7,26,1,42,undefined,CNPC,,,1,34
17.622816666666665,7,26,0.67,43,undefined,FILL,,,1,112
17.622816666666665,7,26,1,44,undefined,FILL,,,1,127
17.622816666666665,7,26,0.09,45,undefined,SUBJ,,,1,35
17.622816666666665,7,26,1,46,undefined,FILL,,,1,142
17.622816666666665,8,26,0.78,47,undefined,WH,,,1,12
17.622816666666665,8,26,1,48,undefined,FILL,,,1,119
17.622816666666665,8,26,0.48,49,undefined,CNPC,,,1,10
17.622816666666665,8,26,1,50,undefined,FILL,,,1,134
17.622816666666665,8,26,1,51,undefined,FILL,,,1,104
17.622816666666665,8,26,0.43,52,undefined,SUBJ,,,1,11
17.622816666666665,8,26,0,53,undefined,UNGRAM,,,99,994
17.622816666666665,8,26,1,54,undefined,FILL,,,99,994
17.622816666666665,9,26,1,55,undefined,FILL,,,1,110
17.622816666666665,9,26,0.6,56,undefined,CNPC,,,1,28
17.622816666666665,9,26,0.97,57,undefined,FILL,,,1,125
17.622816666666665,9,26,1,58,undefined,FILL,,,1,140
17.622816666666665,9,26,0.51,59,undefined,SUBJ,,,1,29
17.622816666666665,9,26,0.18,60,undefined,WH,,,1,30
17.622816666666665,10,26,1,61,undefined,FILL,,,1,121
17.622816666666665,10,26,0.73,62,undefined,SUBJ,,,1,17
17.622816666666665,10,26,0.3,63,undefined,CNPC,,,1,16
17.622816666666665,10,26,1,64,undefined,FILL,,,1,106
17.622816666666665,10,26,0.49,65,undefined,WH,,,1,18
17.622816666666665,10,26,1,66,undefined,FILL,,,1,136
17.622816666666665,11,26,1,67,undefined,FILL,,,1,138
17.622816666666665,11,26,1,68,undefined,FILL,,,1,108
17.622816666666665,11,26,1,69,undefined,FILL,,,1,123
17.622816666666665,11,26,0.21,70,undefined,CNPC,,,1,22
17.622816666666665,11,26,0.78,71,undefined,WH,,,1,24
17.622816666666665,11,26,0.62,72,undefined,SUBJ,,,1,23
17.622816666666665,12,26,0.93,73,undefined,WH,,,1,33
17.622816666666665,12,26,0.98,74,undefined,FILL,,,1,141
17.622816666666665,12,26,0.72,75,undefined,CNPC,,,1,31
17.622816666666665,12,26,1,76,undefined,FILL,,,1,111
17.622816666666665,12,26,1,77,undefined,FILL,,,1,126
17.622816666666665,12,26,0.73,78,undefined,SUBJ,,,1,32
17.622816666666665,13,26,1,79,undefined,FILL,,,1,122
17.622816666666665,13,26,1,80,undefined,FILL,,,1,137
17.622816666666665,13,26,0.47,81,undefined,CNPC,,,1,19
17.622816666666665,13,26,1,82,undefined,FILL,,,1,107
17.622816666666665,13,26,0.7,83,undefined,SUBJ,,,1,20
17.622816666666665,13,26,0.69,84,undefined,WH,,,1,21
17.622816666666665,14,26,1,85,undefined,FILL,,,1,144
17.622816666666665,14,26,0.99,86,undefined,FILL,,,1,114
17.622816666666665,14,26,0.62,87,undefined,WH,,,1,42
17.622816666666665,14,26,0.27,88,undefined,SUBJ,,,1,41
17.622816666666665,14,26,0.64,89,undefined,CNPC,,,1,40
17.622816666666665,14,26,1,90,undefined,FILL,,,1,129
17.622816666666665,15,26,1,91,undefined,FILL,,,1,117
17.622816666666665,15,26,0.81,92,undefined,WH,,,1,6
17.622816666666665,15,26,0.44,93,undefined,SUBJ,,,1,5
17.622816666666665,15,26,1,94,undefined,FILL,,,1,102
17.622816666666665,15,26,1,95,undefined,FILL,,,1,132
17.622816666666665,15,26,0.23,96,undefined,CNPC,,,1,4
17.622816666666665,15,26,0,97,undefined,UNGRAM,,,99,992
17.622816666666665,15,26,1,98,undefined,FILL,,,99,992
9.810533333333334,practice,27,1,0,undefined,practice_good,,0,practice,practice_good
9.810533333333334,practice,27,0.03,0,undefined,practice_bad,,0,practice,practice_bad
9.810533333333334,1,27,0.94,1,undefined,FILL,,,1,101
9.810533333333334,1,27,1,2,undefined,SUBJ,,,1,2
9.810533333333334,1,27,1,3,undefined,CNPC,,,1,1
9.810533333333334,1,27,1,4,undefined,FILL,,,1,131
9.810533333333334,1,27,1,5,undefined,WH,,,1,3
9.810533333333334,1,27,1,6,undefined,FILL,,,1,116
9.810533333333334,1,27,0,7,undefined,UNGRAM,,,99,991
9.810533333333334,1,27,0.99,8,undefined,FILL,,,99,991
9.810533333333334,2,27,1,9,undefined,WH,,,1,45
9.810533333333334,2,27,1,10,undefined,FILL,,,1,145
9.810533333333334,2,27,1,11,undefined,SUBJ,,,1,44
9.810533333333334,2,27,1,12,undefined,FILL,,,1,115
9.810533333333334,2,27,1,13,undefined,CNPC,,,1,43
9.810533333333334,2,27,1,14,undefined,FILL,,,1,130
9.810533333333334,3,27,1,15,undefined,FILL,,,1,140
9.810533333333334,3,27,1,16,undefined,SUBJ,,,1,29
9.810533333333334,3,27,1,17,undefined,FILL,,,1,110
9.810533333333334,3,27,1,18,undefined,CNPC,,,1,28
9.810533333333334,3,27,1,19,undefined,FILL,,,1,125
9.810533333333334,3,27,1,20,undefined,WH,,,1,30
9.810533333333334,4,27,0.99,21,undefined,WH,,,1,24
9.810533333333334,4,27,1,22,undefined,FILL,,,1,108
9.810533333333334,4,27,1,23,undefined,FILL,,,1,138
9.810533333333334,4,27,1,24,undefined,FILL,,,1,123
9.810533333333334,4,27,1,25,undefined,SUBJ,,,1,23
9.810533333333334,4,27,1,26,undefined,CNPC,,,1,22
9.810533333333334,5,27,1,27,undefined,FILL,,,1,106
9.810533333333334,5,27,1,28,undefined,FILL,,,1,136
9.810533333333334,5,27,1,29,undefined,CNPC,,,1,16
9.810533333333334,5,27,0.06,30,undefined,SUBJ,,,1,17
9.810533333333334,5,27,0.53,31,undefined,WH,,,1,18
9.810533333333334,5,27,1,32,undefined,FILL,,,1,121
9.810533333333334,6,27,0.5,33,undefined,CNPC,,,1,25
9.810533333333334,6,27,1,34,undefined,FILL,,,1,124
9.810533333333334,6,27,0.95,35,undefined,FILL,,,1,139
9.810533333333334,6,27,0.47,36,undefined,SUBJ,,,1,26
9.810533333333334,6,27,1,37,undefined,WH,,,1,27
9.810533333333334,6,27,0.78,38,undefined,FILL,,,1,109
9.810533333333334,7,27,1,39,undefined,FILL,,,1,129
9.810533333333334,7,27,1,40,undefined,CNPC,,,1,40
9.810533333333334,7,27,0.42,41,undefined,FILL,,,1,114
9.810533333333334,7,27,1,42,undefined,FILL,,,1,144
9.810533333333334,7,27,0.49,43,undefined,WH,,,1,42
9.810533333333334,7,27,1,44,undefined,SUBJ,,,1,41
9.810533333333334,8,27,1,45,undefined,FILL,,,1,119
9.810533333333334,8,27,1,46,undefined,FILL,,,1,134
9.810533333333334,8,27,0.47,47,undefined,SUBJ,,,1,11
9.810533333333334,8,27,0.5,48,undefined,WH,,,1,12
9.810533333333334,8,27,0.99,49,undefined,FILL,,,1,104
9.810533333333334,8,27,0.81,50,undefined,CNPC,,,1,10
9.810533333333334,8,27,0,51,undefined,UNGRAM,,,99,994
9.810533333333334,8,27,1,52,undefined,FILL,,,99,994
9.810533333333334,9,27,1,53,undefined,CNPC,,,1,13
9.810533333333334,9,27,1,54,undefined,FILL,,,1,105
9.810533333333334,9,27,1,55,undefined,FILL,,,1,120
9.810533333333334,9,27,1,56,undefined,SUBJ,,,1,14
9.810533333333334,9,27,0.99,57,undefined,FILL,,,1,135
9.810533333333334,9,27,1,58,undefined,WH,,,1,15
9.810533333333334,10,27,1,59,undefined,FILL,,,1,128
9.810533333333334,10,27,0.95,60,undefined,CNPC,,,1,37
9.810533333333334,10,27,0.99,61,undefined,FILL,,,1,143
9.810533333333334,10,27,1,62,undefined,WH,,,1,39
9.810533333333334,10,27,0.96,63,undefined,FILL,,,1,113
9.810533333333334,10,27,0.47,64,undefined,SUBJ,,,1,38
9.810533333333334,11,27,1,65,undefined,FILL,,,1,137
9.810533333333334,11,27,0.85,66,undefined,CNPC,,,1,19
9.810533333333334,11,27,0.85,67,undefined,WH,,,1,21
9.810533333333334,11,27,1,68,undefined,SUBJ,,,1,20
9.810533333333334,11,27,1,69,undefined,FILL,,,1,107
9.810533333333334,11,27,1,70,undefined,FILL,,,1,122
9.810533333333334,12,27,1,71,undefined,FILL,,,1,117
9.810533333333334,12,27,1,72,undefined,FILL,,,1,132
9.810533333333334,12,27,1,73,undefined,SUBJ,,,1,5
9.810533333333334,12,27,1,74,undefined,WH,,,1,6
9.810533333333334,12,27,0.85,75,undefined,FILL,,,1,102
9.810533333333334,12,27,0.86,76,undefined,CNPC,,,1,4
9.810533333333334,12,27,0,77,undefined,UNGRAM,,,99,992
9.810533333333334,12,27,1,78,undefined,FILL,,,99,992
9.810533333333334,13,27,0.94,79,undefined,FILL,,,1,126
9.810533333333334,13,27,0.95,80,undefined,SUBJ,,,1,32
9.810533333333334,13,27,0.47,81,undefined,CNPC,,,1,31
9.810533333333334,13,27,0.89,82,undefined,FILL,,,1,141
9.810533333333334,13,27,0.73,83,undefined,WH,,,1,33
9.810533333333334,13,27,0.85,84,undefined,FILL,,,1,111
9.810533333333334,14,27,1,85,undefined,CNPC,,,1,7
9.810533333333334,14,27,1,86,undefined,FILL,,,1,118
9.810533333333334,14,27,0.99,87,undefined,FILL,,,1,103
9.810533333333334,14,27,0.89,88,undefined,WH,,,1,9
9.810533333333334,14,27,1,89,undefined,FILL,,,1,133
9.810533333333334,14,27,0.51,90,undefined,SUBJ,,,1,8
9.810533333333334,14,27,0.04,91,undefined,UNGRAM,,,99,993
9.810533333333334,14,27,1,92,undefined,FILL,,,99,993
9.810533333333334,15,27,1,93,undefined,FILL,,,1,112
9.810533333333334,15,27,1,94,undefined,FILL,,,1,127
9.810533333333334,15,27,0.47,95,undefined,SUBJ,,,1,35
9.810533333333334,15,27,1,96,undefined,FILL,,,1,142
9.810533333333334,15,27,1,97,undefined,WH,,,1,36
9.810533333333334,15,27,0.97,98,undefined,CNPC,,,1,34
18.295166666666667,practice,28,0.97,0,undefined,practice_good,,0,practice,practice_good
18.295166666666667,practice,28,0.02,0,undefined,practice_bad,,0,practice,practice_bad
18.295166666666667,1,28,1,1,undefined,FILL,,,1,123
18.295166666666667,1,28,0.98,2,undefined,FILL,,,1,108
18.295166666666667,1,28,0.98,3,undefined,FILL,,,1,138
18.295166666666667,1,28,0.03,4,undefined,WH,,,1,24
18.295166666666667,1,28,0.13,5,undefined,SUBJ,,,1,23
18.295166666666667,1,28,0.78,6,undefined,CNPC,,,1,22
18.295166666666667,2,28,0.99,7,undefined,FILL,,,1,143
18.295166666666667,2,28,0.19,8,undefined,CNPC,,,1,37
