Answer.time_in_minutes,item_number,first_response_value,wrong_attempts,condition,list_number,trial_sequence_total,Answer.condition,workerid,block_sequence,response
16.72013333,11,,,SUBJ,1,6,undefined,38,2,0.7
,,,,,,,,,,
16.72013333,10,,,CNPC,1,7,undefined,38,2,0.48
,,,,,,,,,,
16.72013333,119,,,UNGRAM,1,8,undefined,38,2,0.01
,,,,,,,,,,
16.72013333,104,,,FILL,1,9,undefined,38,2,0.99
,,,,,,,,,,
16.72013333,12,,,WH,1,10,undefined,38,2,0.19
,,,,,,,,,,
16.72013333,36,,,WH,1,11,undefined,38,3,0.23
,,,,,,,,,,
16.72013333,34,,,CNPC,1,12,undefined,38,3,0.12
,,,,,,,,,,
16.72013333,127,,,UNGRAM,1,13,undefined,38,3,0.01
,,,,,,,,,,
16.72013333,112,,,FILL,1,14,undefined,38,3,0.92
,,,,,,,,,,
16.72013333,35,,,SUBJ,1,15,undefined,38,3,0.26
,,,,,,,,,,
16.72013333,108,,,FILL,1,16,undefined,38,4,0.89
,,,,,,,,,,
16.72013333,123,,,UNGRAM,1,17,undefined,38,4,0.06
,,,,,,,,,,
16.72013333,24,,,WH,1,18,undefined,38,4,0.18
,,,,,,,,,,
16.72013333,23,,,SUBJ,1,19,undefined,38,4,0.71
,,,,,,,,,,
16.72013333,22,,,CNPC,1,20,undefined,38,4,0.02
,,,,,,,,,,
16.72013333,45,,,WH,1,21,undefined,38,5,0.28
,,,,,,,,,,
16.72013333,130,,,UNGRAM,1,22,undefined,38,5,0.02
,,,,,,,,,,
16.72013333,44,,,SUBJ,1,23,undefined,38,5,0.22
,,,,,,,,,,
16.72013333,43,,,CNPC,1,24,undefined,38,5,0.22
,,,,,,,,,,
16.72013333,115,,,FILL,1,25,undefined,38,5,0.82
,,,,,,,,,,
16.72013333,25,,,CNPC,1,26,undefined,38,6,0.77
,,,,,,,,,,
16.72013333,109,,,FILL,1,27,undefined,38,6,0.72
,,,,,,,,,,
16.72013333,26,,,SUBJ,1,28,undefined,38,6,0.87
,,,,,,,,,,
16.72013333,124,,,UNGRAM,1,29,undefined,38,6,0.02
,,,,,,,,,,
16.72013333,27,,,WH,1,30,undefined,38,6,0.75
,,,,,,,,,,
16.72013333,38,,,SUBJ,1,31,undefined,38,7,0.31
,,,,,,,,,,
16.72013333,128,,,UNGRAM,1,32,undefined,38,7,0
,,,,,,,,,,
16.72013333,113,,,FILL,1,33,undefined,38,7,0.98
,,,,,,,,,,
16.72013333,37,,,CNPC,1,34,undefined,38,7,0.73
,,,,,,,,,,
16.72013333,39,,,WH,1,35,undefined,38,7,0.74
,,,,,,,,,,
16.72013333,3,,,WH,1,36,undefined,38,8,0.77
,,,,,,,,,,
16.72013333,1,,,CNPC,1,37,undefined,38,8,0.81
,,,,,,,,,,
16.72013333,116,,,UNGRAM,1,38,undefined,38,8,0.09
,,,,,,,,,,
16.72013333,101,,,FILL,1,39,undefined,38,8,0.99
,,,,,,,,,,
16.72013333,2,,,SUBJ,1,40,undefined,38,8,0.28
,,,,,,,,,,
16.72013333,16,,,CNPC,1,41,undefined,38,9,0.31
,,,,,,,,,,
16.72013333,18,,,WH,1,42,undefined,38,9,0.27
,,,,,,,,,,
16.72013333,121,,,UNGRAM,1,43,undefined,38,9,0
,,,,,,,,,,
16.72013333,106,,,FILL,1,44,undefined,38,9,0.99
,,,,,,,,,,
16.72013333,17,,,SUBJ,1,45,undefined,38,9,0.27
,,,,,,,,,,
16.72013333,111,,,FILL,1,46,undefined,38,10,0.79
,,,,,,,,,,
16.72013333,31,,,CNPC,1,47,undefined,38,10,0.18
,,,,,,,,,,
16.72013333,32,,,SUBJ,1,48,undefined,38,10,0.07
,,,,,,,,,,
16.72013333,33,,,WH,1,49,undefined,38,10,0.44
,,,,,,,,,,
16.72013333,126,,,UNGRAM,1,50,undefined,38,10,0.01
,,,,,,,,,,
16.72013333,21,,,WH,1,51,undefined,38,11,0.62
,,,,,,,,,,
16.72013333,20,,,SUBJ,1,52,undefined,38,11,0.05
,,,,,,,,,,
16.72013333,107,,,FILL,1,53,undefined,38,11,0.71
,,,,,,,,,,
16.72013333,122,,,UNGRAM,1,54,undefined,38,11,0.77
,,,,,,,,,,
16.72013333,19,,,CNPC,1,55,undefined,38,11,0.27
,,,,,,,,,,
16.72013333,114,,,FILL,1,56,undefined,38,12,0.9
,,,,,,,,,,
16.72013333,129,,,UNGRAM,1,57,undefined,38,12,0.15
,,,,,,,,,,
16.72013333,40,,,CNPC,1,58,undefined,38,12,0.78
,,,,,,,,,,
16.72013333,41,,,SUBJ,1,59,undefined,38,12,0.77
,,,,,,,,,,
16.72013333,42,,,WH,1,60,undefined,38,12,0.68
,,,,,,,,,,
16.72013333,105,,,FILL,1,61,undefined,38,13,1
,,,,,,,,,,
16.72013333,14,,,SUBJ,1,62,undefined,38,13,0.46
,,,,,,,,,,
16.72013333,120,,,UNGRAM,1,63,undefined,38,13,0.14
,,,,,,,,,,
16.72013333,13,,,CNPC,1,64,undefined,38,13,0.99
,,,,,,,,,,
16.72013333,15,,,WH,1,65,undefined,38,13,0.72
,,,,,,,,,,
16.72013333,5,,,SUBJ,1,66,undefined,38,14,0.73
,,,,,,,,,,
16.72013333,117,,,UNGRAM,1,67,undefined,38,14,0.01
,,,,,,,,,,
16.72013333,4,,,CNPC,1,68,undefined,38,14,0.28
,,,,,,,,,,
16.72013333,102,,,FILL,1,69,undefined,38,14,0.87
,,,,,,,,,,
16.72013333,6,,,WH,1,70,undefined,38,14,0.97
,,,,,,,,,,
16.72013333,8,,,SUBJ,1,71,undefined,38,15,0.68
,,,,,,,,,,
16.72013333,118,,,UNGRAM,1,72,undefined,38,15,0.02
,,,,,,,,,,
16.72013333,9,,,WH,1,73,undefined,38,15,0.26
,,,,,,,,,,
16.72013333,103,,,FILL,1,74,undefined,38,15,0.96
,,,,,,,,,,
16.72013333,7,,,CNPC,1,75,undefined,38,15,0.97
,,,,,,,,,,
23.01293333,practice_good,,0,practice_good,practice,0,undefined,39,practice,1
,,,,,,,,,,
23.01293333,practice_bad,,0,practice_bad,practice,0,undefined,39,practice,0
,,,,,,,,,,
23.01293333,34,,,CNPC,1,1,undefined,39,1,0.99
,,,,,,,,,,
23.01293333,35,,,SUBJ,1,2,undefined,39,1,0.01
,,,,,,,,,,
23.01293333,112,,,FILL,1,3,undefined,39,1,1
,,,,,,,,,,
23.01293333,36,,,WH,1,4,undefined,39,1,1
,,,,,,,,,,
23.01293333,127,,,UNGRAM,1,5,undefined,39,1,0
,,,,,,,,,,
23.01293333,18,,,WH,1,6,undefined,39,2,0.47
,,,,,,,,,,
23.01293333,17,,,SUBJ,1,7,undefined,39,2,0.13
,,,,,,,,,,
23.01293333,106,,,FILL,1,8,undefined,39,2,1
,,,,,,,,,,
23.01293333,16,,,CNPC,1,9,undefined,39,2,0.16
,,,,,,,,,,
23.01293333,121,,,UNGRAM,1,10,undefined,39,2,0
,,,,,,,,,,
23.01293333,123,,,UNGRAM,1,11,undefined,39,3,0
,,,,,,,,,,
23.01293333,23,,,SUBJ,1,12,undefined,39,3,0.86
,,,,,,,,,,
23.01293333,108,,,FILL,1,13,undefined,39,3,1
,,,,,,,,,,
23.01293333,24,,,WH,1,14,undefined,39,3,0.98
,,,,,,,,,,
23.01293333,22,,,CNPC,1,15,undefined,39,3,0.18
,,,,,,,,,,
23.01293333,14,,,SUBJ,1,16,undefined,39,4,0.48
,,,,,,,,,,
23.01293333,13,,,CNPC,1,17,undefined,39,4,0.25
,,,,,,,,,,
23.01293333,15,,,WH,1,18,undefined,39,4,1
,,,,,,,,,,
23.01293333,105,,,FILL,1,19,undefined,39,4,0.96
,,,,,,,,,,
23.01293333,120,,,UNGRAM,1,20,undefined,39,4,0
,,,,,,,,,,
23.01293333,122,,,UNGRAM,1,21,undefined,39,5,0
,,,,,,,,,,
23.01293333,19,,,CNPC,1,22,undefined,39,5,1
,,,,,,,,,,
23.01293333,107,,,FILL,1,23,undefined,39,5,1
,,,,,,,,,,
23.01293333,21,,,WH,1,24,undefined,39,5,0.99
,,,,,,,,,,
23.01293333,20,,,SUBJ,1,25,undefined,39,5,0.24
,,,,,,,,,,
23.01293333,30,,,WH,1,26,undefined,39,6,0.99
,,,,,,,,,,
23.01293333,125,,,UNGRAM,1,27,undefined,39,6,0
,,,,,,,,,,
23.01293333,29,,,SUBJ,1,28,undefined,39,6,0.87
,,,,,,,,,,
23.01293333,110,,,FILL,1,29,undefined,39,6,1
,,,,,,,,,,
23.01293333,28,,,CNPC,1,30,undefined,39,6,1
,,,,,,,,,,
23.01293333,40,,,CNPC,1,31,undefined,39,7,1
,,,,,,,,,,
23.01293333,41,,,SUBJ,1,32,undefined,39,7,0.16
,,,,,,,,,,
23.01293333,114,,,FILL,1,33,undefined,39,7,1
,,,,,,,,,,
23.01293333,42,,,WH,1,34,undefined,39,7,1
,,,,,,,,,,
23.01293333,129,,,UNGRAM,1,35,undefined,39,7,0
,,,,,,,,,,
23.01293333,115,,,FILL,1,36,undefined,39,8,1
,,,,,,,,,,
23.01293333,43,,,CNPC,1,37,undefined,39,8,1
,,,,,,,,,,
23.01293333,44,,,SUBJ,1,38,undefined,39,8,0.32
,,,,,,,,,,
23.01293333,130,,,UNGRAM,1,39,undefined,39,8,0
,,,,,,,,,,
23.01293333,45,,,WH,1,40,undefined,39,8,1
,,,,,,,,,,
23.01293333,104,,,FILL,1,41,undefined,39,9,1
,,,,,,,,,,
23.01293333,10,,,CNPC,1,42,undefined,39,9,1
,,,,,,,,,,
23.01293333,119,,,UNGRAM,1,43,undefined,39,9,0
,,,,,,,,,,
23.01293333,11,,,SUBJ,1,44,undefined,39,9,0.72
,,,,,,,,,,
23.01293333,12,,,WH,1,45,undefined,39,9,1
,,,,,,,,,,
23.01293333,102,,,FILL,1,46,undefined,39,10,1
,,,,,,,,,,
23.01293333,4,,,CNPC,1,47,undefined,39,10,0.6
,,,,,,,,,,
23.01293333,117,,,UNGRAM,1,48,undefined,39,10,0
,,,,,,,,,,
23.01293333,6,,,WH,1,49,undefined,39,10,0.63
,,,,,,,,,,
23.01293333,5,,,SUBJ,1,50,undefined,39,10,0.34
,,,,,,,,,,
23.01293333,25,,,CNPC,1,51,undefined,39,11,0.92
,,,,,,,,,,
23.01293333,27,,,WH,1,52,undefined,39,11,1
,,,,,,,,,,
23.01293333,26,,,SUBJ,1,53,undefined,39,11,0.8
,,,,,,,,,,
23.01293333,109,,,FILL,1,54,undefined,39,11,1
,,,,,,,,,,
23.01293333,124,,,UNGRAM,1,55,undefined,39,11,0
,,,,,,,,,,
23.01293333,33,,,WH,1,56,undefined,39,12,1
,,,,,,,,,,
23.01293333,32,,,SUBJ,1,57,undefined,39,12,0.42
,,,,,,,,,,
23.01293333,31,,,CNPC,1,58,undefined,39,12,0.79
,,,,,,,,,,
23.01293333,111,,,FILL,1,59,undefined,39,12,1
,,,,,,,,,,
23.01293333,126,,,UNGRAM,1,60,undefined,39,12,0.18
,,,,,,,,,,
23.01293333,8,,,SUBJ,1,61,undefined,39,13,0.8
,,,,,,,,,,
23.01293333,7,,,CNPC,1,62,undefined,39,13,0.47
,,,,,,,,,,
23.01293333,9,,,WH,1,63,undefined,39,13,1
,,,,,,,,,,
23.01293333,118,,,UNGRAM,1,64,undefined,39,13,0.01
,,,,,,,,,,
23.01293333,103,,,FILL,1,65,undefined,39,13,1
,,,,,,,,,,
23.01293333,101,,,FILL,1,66,undefined,39,14,1
,,,,,,,,,,
23.01293333,1,,,CNPC,1,67,undefined,39,14,0.23
,,,,,,,,,,
23.01293333,116,,,UNGRAM,1,68,undefined,39,14,0
,,,,,,,,,,
23.01293333,3,,,WH,1,69,undefined,39,14,1
,,,,,,,,,,
23.01293333,2,,,SUBJ,1,70,undefined,39,14,0.75
,,,,,,,,,,
23.01293333,37,,,CNPC,1,71,undefined,39,15,0.55
,,,,,,,,,,
23.01293333,38,,,SUBJ,1,72,undefined,39,15,0.14
,,,,,,,,,,
23.01293333,113,,,FILL,1,73,undefined,39,15,1
,,,,,,,,,,
23.01293333,39,,,WH,1,74,undefined,39,15,0.35
,,,,,,,,,,
23.01293333,128,,,UNGRAM,1,75,undefined,39,15,0
,,,,,,,,,,
14.40873333,practice_good,,0,practice_good,practice,0,undefined,40,practice,1
,,,,,,,,,,
14.40873333,practice_bad,,0,practice_bad,practice,0,undefined,40,practice,0
,,,,,,,,,,
14.40873333,9,,,WH,1,1,undefined,40,1,0
,,,,,,,,,,
14.40873333,103,,,FILL,1,2,undefined,40,1,0.85
,,,,,,,,,,
14.40873333,118,,,UNGRAM,1,3,undefined,40,1,0
,,,,,,,,,,
14.40873333,8,,,SUBJ,1,4,undefined,40,1,0.57
,,,,,,,,,,
14.40873333,7,,,CNPC,1,5,undefined,40,1,0.33
,,,,,,,,,,
14.40873333,30,,,WH,1,6,undefined,40,2,0.86
,,,,,,,,,,
14.40873333,110,,,FILL,1,7,undefined,40,2,0.95
,,,,,,,,,,
14.40873333,125,,,UNGRAM,1,8,undefined,40,2,0
,,,,,,,,,,
14.40873333,28,,,CNPC,1,9,undefined,40,2,0.41
,,,,,,,,,,
14.40873333,29,,,SUBJ,1,10,undefined,40,2,0.88
,,,,,,,,,,
14.40873333,107,,,FILL,1,11,undefined,40,3,1
,,,,,,,,,,
14.40873333,19,,,CNPC,1,12,undefined,40,3,0
,,,,,,,,,,
14.40873333,122,,,UNGRAM,1,13,undefined,40,3,0
,,,,,,,,,,
14.40873333,21,,,WH,1,14,undefined,40,3,1
,,,,,,,,,,
14.40873333,20,,,SUBJ,1,15,undefined,40,3,0.72
,,,,,,,,,,
14.40873333,24,,,WH,1,16,undefined,40,4,0.74
,,,,,,,,,,
14.40873333,108,,,FILL,1,17,undefined,40,4,1
,,,,,,,,,,
14.40873333,23,,,SUBJ,1,18,undefined,40,4,0.82
,,,,,,,,,,
14.40873333,123,,,UNGRAM,1,19,undefined,40,4,0
,,,,,,,,,,
14.40873333,22,,,CNPC,1,20,undefined,40,4,0.47
,,,,,,,,,,
14.40873333,130,,,UNGRAM,1,21,undefined,40,5,0
,,,,,,,,,,
14.40873333,44,,,SUBJ,1,22,undefined,40,5,0.81
,,,,,,,,,,
14.40873333,43,,,CNPC,1,23,undefined,40,5,0.14
,,,,,,,,,,
14.40873333,45,,,WH,1,24,undefined,40,5,0.95
,,,,,,,,,,
14.40873333,115,,,FILL,1,25,undefined,40,5,0.98
,,,,,,,,,,
14.40873333,27,,,WH,1,26,undefined,40,6,0.81
,,,,,,,,,,
14.40873333,25,,,CNPC,1,27,undefined,40,6,0.24
,,,,,,,,,,
14.40873333,124,,,UNGRAM,1,28,undefined,40,6,0
,,,,,,,,,,
14.40873333,26,,,SUBJ,1,29,undefined,40,6,0.84
,,,,,,,,,,
14.40873333,109,,,FILL,1,30,undefined,40,6,1
,,,,,,,,,,
14.40873333,37,,,CNPC,1,31,undefined,40,7,0.14
,,,,,,,,,,
14.40873333,128,,,UNGRAM,1,32,undefined,40,7,0
,,,,,,,,,,
14.40873333,38,,,SUBJ,1,33,undefined,40,7,0.12
,,,,,,,,,,
14.40873333,39,,,WH,1,34,undefined,40,7,1
,,,,,,,,,,
14.40873333,113,,,FILL,1,35,undefined,40,7,1
,,,,,,,,,,
14.40873333,4,,,CNPC,1,36,undefined,40,8,0
,,,,,,,,,,
14.40873333,6,,,WH,1,37,undefined,40,8,1
,,,,,,,,,,
14.40873333,5,,,SUBJ,1,38,undefined,40,8,0.6
,,,,,,,,,,
14.40873333,102,,,FILL,1,39,undefined,40,8,1
,,,,,,,,,,
14.40873333,117,,,UNGRAM,1,40,undefined,40,8,0
,,,,,,,,,,
14.40873333,119,,,UNGRAM,1,41,undefined,40,9,0
,,,,,,,,,,
14.40873333,104,,,FILL,1,42,undefined,40,9,1
,,,,,,,,,,
14.40873333,11,,,SUBJ,1,43,undefined,40,9,0.61
,,,,,,,,,,
14.40873333,12,,,WH,1,44,undefined,40,9,0.61
,,,,,,,,,,
14.40873333,10,,,CNPC,1,45,undefined,40,9,0.11
,,,,,,,,,,
14.40873333,127,,,UNGRAM,1,46,undefined,40,10,0
,,,,,,,,,,
14.40873333,112,,,FILL,1,47,undefined,40,10,0.91
,,,,,,,,,,
14.40873333,36,,,WH,1,48,undefined,40,10,0.92
,,,,,,,,,,
14.40873333,35,,,SUBJ,1,49,undefined,40,10,0.39
,,,,,,,,,,
14.40873333,34,,,CNPC,1,50,undefined,40,10,0.15
,,,,,,,,,,
14.40873333,17,,,SUBJ,1,51,undefined,40,11,0.83
,,,,,,,,,,
14.40873333,106,,,FILL,1,52,undefined,40,11,1
,,,,,,,,,,
14.40873333,121,,,UNGRAM,1,53,undefined,40,11,0
,,,,,,,,,,
14.40873333,18,,,WH,1,54,undefined,40,11,0.46
,,,,,,,,,,
14.40873333,16,,,CNPC,1,55,undefined,40,11,0.13
,,,,,,,,,,
14.40873333,120,,,UNGRAM,1,56,undefined,40,12,0
,,,,,,,,,,
14.40873333,14,,,SUBJ,1,57,undefined,40,12,0.7
,,,,,,,,,,
14.40873333,15,,,WH,1,58,undefined,40,12,1
,,,,,,,,,,
14.40873333,13,,,CNPC,1,59,undefined,40,12,0.16
,,,,,,,,,,
14.40873333,105,,,FILL,1,60,undefined,40,12,0.88
,,,,,,,,,,
14.40873333,40,,,CNPC,1,61,undefined,40,13,0.29
,,,,,,,,,,
14.40873333,42,,,WH,1,62,undefined,40,13,0.87
,,,,,,,,,,
14.40873333,129,,,UNGRAM,1,63,undefined,40,13,0
,,,,,,,,,,
14.40873333,41,,,SUBJ,1,64,undefined,40,13,0.23
,,,,,,,,,,
14.40873333,114,,,FILL,1,65,undefined,40,13,1
,,,,,,,,,,
14.40873333,111,,,FILL,1,66,undefined,40,14,1
,,,,,,,,,,
14.40873333,33,,,WH,1,67,undefined,40,14,0.36
,,,,,,,,,,
14.40873333,31,,,CNPC,1,68,undefined,40,14,0.16
,,,,,,,,,,
14.40873333,126,,,UNGRAM,1,69,undefined,40,14,0
,,,,,,,,,,
14.40873333,32,,,SUBJ,1,70,undefined,40,14,0.4
,,,,,,,,,,
14.40873333,1,,,CNPC,1,71,undefined,40,15,0.15
,,,,,,,,,,
14.40873333,101,,,FILL,1,72,undefined,40,15,1
,,,,,,,,,,
14.40873333,116,,,UNGRAM,1,73,undefined,40,15,0
,,,,,,,,,,
14.40873333,2,,,SUBJ,1,74,undefined,40,15,0.86
,,,,,,,,,,
14.40873333,3,,,WH,1,75,undefined,40,15,1
,,,,,,,,,,
20.85918333,practice_good,,0,practice_good,practice,0,undefined,41,practice,0.94
,,,,,,,,,,
20.85918333,practice_bad,,0,practice_bad,practice,0,undefined,41,practice,0.02
,,,,,,,,,,
20.85918333,125,,,UNGRAM,2,1,undefined,41,1,0
,,,,,,,,,,
20.85918333,29,,,SUBJ,2,2,undefined,41,1,0.64
,,,,,,,,,,
20.85918333,110,,,FILL,2,3,undefined,41,1,0.97
,,,,,,,,,,
20.85918333,28,,,CNPC,2,4,undefined,41,1,0.72
,,,,,,,,,,
20.85918333,30,,,WH,2,5,undefined,41,1,0.64
,,,,,,,,,,
20.85918333,17,,,SUBJ,2,6,undefined,41,2,0.24
,,,,,,,,,,
20.85918333,16,,,CNPC,2,7,undefined,41,2,0.36
,,,,,,,,,,
20.85918333,106,,,FILL,2,8,undefined,41,2,1
,,,,,,,,,,
20.85918333,18,,,WH,2,9,undefined,41,2,0.79
,,,,,,,,,,
20.85918333,121,,,UNGRAM,2,10,undefined,41,2,0.03
,,,,,,,,,,
20.85918333,43,,,CNPC,2,11,undefined,41,3,0.55
,,,,,,,,,,
20.85918333,115,,,FILL,2,12,undefined,41,3,1
,,,,,,,,,,
20.85918333,44,,,SUBJ,2,13,undefined,41,3,0.39
,,,,,,,,,,
20.85918333,45,,,WH,2,14,undefined,41,3,1
,,,,,,,,,,
20.85918333,130,,,UNGRAM,2,15,undefined,41,3,0.03
,,,,,,,,,,
20.85918333,39,,,WH,2,16,undefined,41,4,1
,,,,,,,,,,
20.85918333,128,,,UNGRAM,2,17,undefined,41,4,0.09
,,,,,,,,,,
20.85918333,38,,,SUBJ,2,18,undefined,41,4,0.73
,,,,,,,,,,
20.85918333,37,,,CNPC,2,19,undefined,41,4,0.9
,,,,,,,,,,
20.85918333,113,,,FILL,2,20,undefined,41,4,0.99
,,,,,,,,,,
20.85918333,129,,,UNGRAM,2,21,undefined,41,5,0.04
,,,,,,,,,,
20.85918333,114,,,FILL,2,22,undefined,41,5,0.82
,,,,,,,,,,
20.85918333,40,,,CNPC,2,23,undefined,41,5,0.65
,,,,,,,,,,
20.85918333,42,,,WH,2,24,undefined,41,5,0.7
,,,,,,,,,,
20.85918333,41,,,SUBJ,2,25,undefined,41,5,0.02
,,,,,,,,,,
20.85918333,11,,,SUBJ,2,26,undefined,41,6,0.6
,,,,,,,,,,
20.85918333,10,,,CNPC,2,27,undefined,41,6,1
,,,,,,,,,,
20.85918333,104,,,FILL,2,28,undefined,41,6,0.99
,,,,,,,,,,
20.85918333,119,,,UNGRAM,2,29,undefined,41,6,0
,,,,,,,,,,
20.85918333,12,,,WH,2,30,undefined,41,6,0.78
,,,,,,,,,,
20.85918333,105,,,FILL,2,31,undefined,41,7,1
,,,,,,,,,,
20.85918333,120,,,UNGRAM,2,32,undefined,41,7,0
,,,,,,,,,,
20.85918333,13,,,CNPC,2,33,undefined,41,7,0.65
,,,,,,,,,,
20.85918333,15,,,WH,2,34,undefined,41,7,1
,,,,,,,,,,
20.85918333,14,,,SUBJ,2,35,undefined,41,7,0.72
,,,,,,,,,,
20.85918333,34,,,CNPC,2,36,undefined,41,8,0.92
,,,,,,,,,,
20.85918333,127,,,UNGRAM,2,37,undefined,41,8,0.03
,,,,,,,,,,
20.85918333,112,,,FILL,2,38,undefined,41,8,0.83
,,,,,,,,,,
20.85918333,36,,,WH,2,39,undefined,41,8,0.97
,,,,,,,,,,
20.85918333,35,,,SUBJ,2,40,undefined,41,8,0.57
,,,,,,,,,,
20.85918333,27,,,WH,2,41,undefined,41,9,1
,,,,,,,,,,
20.85918333,26,,,SUBJ,2,42,undefined,41,9,0.72
,,,,,,,,,,
20.85918333,25,,,CNPC,2,43,undefined,41,9,1
,,,,,,,,,,
20.85918333,124,,,UNGRAM,2,44,undefined,41,9,0.16
,,,,,,,,,,
20.85918333,109,,,FILL,2,45,undefined,41,9,0.98
,,,,,,,,,,
20.85918333,33,,,WH,2,46,undefined,41,10,0.77
,,,,,,,,,,
20.85918333,31,,,CNPC,2,47,undefined,41,10,0.62
,,,,,,,,,,
20.85918333,32,,,SUBJ,2,48,undefined,41,10,0.5
,,,,,,,,,,
20.85918333,126,,,UNGRAM,2,49,undefined,41,10,0.01
,,,,,,,,,,
20.85918333,111,,,FILL,2,50,undefined,41,10,0.69
,,,,,,,,,,
20.85918333,102,,,FILL,2,51,undefined,41,11,0.9
,,,,,,,,,,
20.85918333,6,,,WH,2,52,undefined,41,11,0.96
,,,,,,,,,,
20.85918333,4,,,CNPC,2,53,undefined,41,11,0.5
,,,,,,,,,,
20.85918333,5,,,SUBJ,2,54,undefined,41,11,0.66
,,,,,,,,,,
20.85918333,117,,,UNGRAM,2,55,undefined,41,11,0
,,,,,,,,,,
20.85918333,108,,,FILL,2,56,undefined,41,12,0.98
,,,,,,,,,,
20.85918333,22,,,CNPC,2,57,undefined,41,12,0.37
,,,,,,,,,,
20.85918333,23,,,SUBJ,2,58,undefined,41,12,0.66
,,,,,,,,,,
20.85918333,123,,,UNGRAM,2,59,undefined,41,12,0.05
,,,,,,,,,,
20.85918333,24,,,WH,2,60,undefined,41,12,0.87
,,,,,,,,,,
20.85918333,20,,,SUBJ,2,61,undefined,41,13,0.84
,,,,,,,,,,
20.85918333,107,,,FILL,2,62,undefined,41,13,1
,,,,,,,,,,
20.85918333,19,,,CNPC,2,63,undefined,41,13,0.66
,,,,,,,,,,
20.85918333,21,,,WH,2,64,undefined,41,13,0.79
,,,,,,,,,,
20.85918333,122,,,UNGRAM,2,65,undefined,41,13,0.01
,,,,,,,,,,
20.85918333,116,,,UNGRAM,2,66,undefined,41,14,0.03
,,,,,,,,,,
20.85918333,1,,,CNPC,2,67,undefined,41,14,0.68
,,,,,,,,,,
20.85918333,3,,,WH,2,68,undefined,41,14,0.91
,,,,,,,,,,
20.85918333,2,,,SUBJ,2,69,undefined,41,14,0.81
,,,,,,,,,,
20.85918333,101,,,FILL,2,70,undefined,41,14,1
,,,,,,,,,,
20.85918333,9,,,WH,2,71,undefined,41,15,0
,,,,,,,,,,
20.85918333,103,,,FILL,2,72,undefined,41,15,0.92
,,,,,,,,,,
20.85918333,8,,,SUBJ,2,73,undefined,41,15,0.69
,,,,,,,,,,
20.85918333,7,,,CNPC,2,74,undefined,41,15,0.7
,,,,,,,,,,
20.85918333,118,,,UNGRAM,2,75,undefined,41,15,0
,,,,,,,,,,
36.17051667,practice_good,,0,practice_good,practice,0,undefined,42,practice,0.98
,,,,,,,,,,
36.17051667,practice_bad,,0,practice_bad,practice,0,undefined,42,practice,0.01
,,,,,,,,,,
36.17051667,127,,,UNGRAM,2,1,undefined,42,1,0.02
,,,,,,,,,,
36.17051667,112,,,FILL,2,2,undefined,42,1,0.15
,,,,,,,,,,
36.17051667,34,,,CNPC,2,3,undefined,42,1,0.99
,,,,,,,,,,
36.17051667,36,,,WH,2,4,undefined,42,1,0.99
,,,,,,,,,,
36.17051667,35,,,SUBJ,2,5,undefined,42,1,0.65
,,,,,,,,,,
36.17051667,130,,,UNGRAM,2,6,undefined,42,2,0
,,,,,,,,,,
36.17051667,45,,,WH,2,7,undefined,42,2,0.99
,,,,,,,,,,
36.17051667,44,,,SUBJ,2,8,undefined,42,2,0.01
,,,,,,,,,,
36.17051667,115,,,FILL,2,9,undefined,42,2,0.5
,,,,,,,,,,
36.17051667,43,,,CNPC,2,10,undefined,42,2,0.02
,,,,,,,,,,
36.17051667,118,,,UNGRAM,2,11,undefined,42,3,0.01
,,,,,,,,,,
36.17051667,9,,,WH,2,12,undefined,42,3,0.98
,,,,,,,,,,
36.17051667,7,,,CNPC,2,13,undefined,42,3,0.02
,,,,,,,,,,
36.17051667,8,,,SUBJ,2,14,undefined,42,3,0.99
,,,,,,,,,,
36.17051667,103,,,FILL,2,15,undefined,42,3,1
,,,,,,,,,,
36.17051667,27,,,WH,2,16,undefined,42,4,0.99
,,,,,,,,,,
36.17051667,124,,,UNGRAM,2,17,undefined,42,4,0.01
,,,,,,,,,,
36.17051667,26,,,SUBJ,2,18,undefined,42,4,1
,,,,,,,,,,
36.17051667,25,,,CNPC,2,19,undefined,42,4,0.98
,,,,,,,,,,
36.17051667,109,,,FILL,2,20,undefined,42,4,0.99
,,,,,,,,,,
36.17051667,14,,,SUBJ,2,21,undefined,42,5,1
,,,,,,,,,,
36.17051667,15,,,WH,2,22,undefined,42,5,0.99
,,,,,,,,,,
36.17051667,120,,,UNGRAM,2,23,undefined,42,5,0.02
,,,,,,,,,,
36.17051667,105,,,FILL,2,24,undefined,42,5,0.48
,,,,,,,,,,
36.17051667,13,,,CNPC,2,25,undefined,42,5,0.02
,,,,,,,,,,
36.17051667,23,,,SUBJ,2,26,undefined,42,6,0.99
,,,,,,,,,,
36.17051667,123,,,UNGRAM,2,27,undefined,42,6,0.03
,,,,,,,,,,
36.17051667,24,,,WH,2,28,undefined,42,6,0.99
,,,,,,,,,,
36.17051667,22,,,CNPC,2,29,undefined,42,6,0.01
,,,,,,,,,,
36.17051667,108,,,FILL,2,30,undefined,42,6,0.98
,,,,,,,,,,
36.17051667,29,,,SUBJ,2,31,undefined,42,7,0.99
,,,,,,,,,,
36.17051667,125,,,UNGRAM,2,32,undefined,42,7,0.02
,,,,,,,,,,
